dataset,family,rep,n,d,true_k,method,k_hat,runtime,n_tests,k_init,conf_lo,conf_hi,sep_evidence,p_median,ARI,AMI,NMI
overlap_s4.0,overlap,10,800,2,5,CDK knn+2ec,5,3.6154346466064453,44,19,4,5,0.4772727272727273,0.0375,0.8759394697349042,0.8554763459823226,0.8563815751560793
overlap_s4.0,overlap,11,800,2,5,CDK knn+2ec,4,3.621399402618408,40,18,4,4,0.45,0.0775,0.6708926006868594,0.7543760560334409,0.7556365818197133
overlap_s4.0,overlap,12,800,2,5,CDK knn+2ec,5,4.257115840911865,43,18,5,5,0.5348837209302325,0.01,0.8944164288765066,0.8759500965965406,0.8767268788775485
overlap_s4.0,overlap,13,800,2,5,CDK knn+2ec,2,3.7546184062957764,45,19,2,3,0.4,0.04,0.1924751887452008,0.43483953337683096,0.4361949695131635
overlap_s4.0,overlap,14,800,2,5,CDK knn+2ec,4,4.394973516464233,46,20,3,4,0.391304347826087,0.055,0.37995677641910974,0.6034518033535953,0.6056766933987615
overlap_s4.0,overlap,15,800,2,5,CDK knn+2ec,4,4.126380681991577,44,19,2,4,0.45454545454545453,0.03,0.7136244444199649,0.8058100691655242,0.8068085484855992
overlap_s4.0,overlap,16,800,2,5,CDK knn+2ec,4,4.4958555698394775,45,19,3,5,0.5111111111111111,0.01,0.6750015356203818,0.7671633538468452,0.7683619623837583
overlap_s4.0,overlap,17,800,2,5,CDK knn+2ec,3,5.161306142807007,44,18,3,6,0.5454545454545454,0.005,0.41870961064445045,0.6378524077612951,0.6392793641829916
overlap_s4.0,overlap,18,800,2,5,CDK knn+2ec,4,4.685127258300781,39,16,4,5,0.5897435897435898,0.005,0.7169322460444563,0.8192458899208727,0.8201759471049285
overlap_s4.0,overlap,19,800,2,5,CDK knn+2ec,4,4.437301874160767,41,18,4,4,0.5121951219512195,0.01,0.6501247714527943,0.7433282017470562,0.7446484164702057
overlap_s3.0,overlap,0,800,2,5,CDK knn+2ec,1,4.772950172424316,46,19,1,1,0.45652173913043476,0.02,0.0,0.0,0.0
overlap_s3.0,overlap,1,800,2,5,CDK knn+2ec,2,5.26680064201355,49,22,1,5,0.3877551020408163,0.06,0.13921993827963197,0.30155860348257313,0.30323978384873845
overlap_s3.0,overlap,2,800,2,5,CDK knn+2ec,1,5.031932830810547,52,22,1,3,0.34615384615384615,0.0875,0.0,0.0,0.0
overlap_s3.0,overlap,3,800,2,5,CDK knn+2ec,1,4.428314685821533,46,20,1,2,0.34782608695652173,0.085,0.0,0.0,0.0
overlap_s3.0,overlap,4,800,2,5,CDK knn+2ec,3,4.217133522033691,46,20,2,4,0.3695652173913043,0.052500000000000005,0.35255203048236233,0.5161963593985291,0.5181032682215698
overlap_s3.0,overlap,5,800,2,5,CDK knn+2ec,1,4.710595607757568,49,20,1,2,0.3673469387755102,0.055,0.0,0.0,0.0
overlap_s3.0,overlap,6,800,2,5,CDK knn+2ec,1,5.023356676101685,48,19,1,1,0.4166666666666667,0.07250000000000001,0.0,0.0,0.0
overlap_s3.0,overlap,7,800,2,5,CDK knn+2ec,1,3.9673068523406982,46,20,1,3,0.34782608695652173,0.3269230769230769,0.0,0.0,0.0
overlap_s3.0,overlap,8,800,2,5,CDK knn+2ec,1,4.4470624923706055,43,19,1,2,0.32558139534883723,0.115,0.0,0.0,0.0
overlap_s3.0,overlap,9,800,2,5,CDK knn+2ec,1,4.46659255027771,44,19,1,4,0.3181818181818182,0.065,0.0,0.0,0.0
overlap_s3.0,overlap,10,800,2,5,CDK knn+2ec,1,4.35392427444458,45,19,1,3,0.4444444444444444,0.03,0.0,0.0,0.0
overlap_s3.0,overlap,11,800,2,5,CDK knn+2ec,1,4.4544079303741455,51,21,1,3,0.35294117647058826,0.075,0.0,0.0,0.0
overlap_s3.0,overlap,12,800,2,5,CDK knn+2ec,2,3.988530158996582,44,19,2,2,0.38636363636363635,0.0675,0.15787141572652272,0.345590104728233,0.3471638552014591
overlap_s3.0,overlap,13,800,2,5,CDK knn+2ec,1,5.1773154735565186,46,20,1,3,0.30434782608695654,0.0625,0.0,0.0,0.0
overlap_s3.0,overlap,14,800,2,5,CDK knn+2ec,1,5.319066286087036,49,20,1,3,0.3673469387755102,0.04,0.0,0.0,0.0
overlap_s3.0,overlap,15,800,2,5,CDK knn+2ec,1,4.614676475524902,46,19,1,1,0.3695652173913043,0.14,0.0,0.0,0.0
overlap_s3.0,overlap,16,800,2,5,CDK knn+2ec,1,5.06291651725769,50,20,1,2,0.42,0.055,0.0,0.0,0.0
overlap_s3.0,overlap,17,800,2,5,CDK knn+2ec,2,4.433063745498657,44,19,2,3,0.4090909090909091,0.065,0.12258534494119715,0.3133555399261495,0.3150448836407565
overlap_s3.0,overlap,18,800,2,5,CDK knn+2ec,1,5.210671901702881,51,20,1,2,0.39215686274509803,0.06,0.0,0.0,0.0
overlap_s3.0,overlap,19,800,2,5,CDK knn+2ec,2,4.231823921203613,46,20,1,4,0.391304347826087,0.18461538461538463,0.2878828440261563,0.38841924488976354,0.38976069898765414
overlap_s2.0,overlap,0,800,2,5,CDK knn+2ec,1,4.633026838302612,46,18,1,1,0.391304347826087,0.135,0.0,0.0,0.0
overlap_s2.0,overlap,1,800,2,5,CDK knn+2ec,1,4.524876832962036,49,20,1,1,0.3673469387755102,0.07,0.0,0.0,0.0
overlap_s2.0,overlap,2,800,2,5,CDK knn+2ec,1,4.077432870864868,47,20,1,1,0.40425531914893614,0.12,0.0,0.0,0.0
overlap_s2.0,overlap,3,800,2,5,CDK knn+2ec,1,5.359567642211914,47,19,1,6,0.425531914893617,0.02,0.0,0.0,0.0
overlap_s2.0,overlap,4,800,2,5,CDK knn+2ec,1,5.156580448150635,50,20,1,3,0.42,0.05,0.0,0.0,0.0
overlap_s2.0,overlap,5,800,2,5,CDK knn+2ec,1,5.707292556762695,52,20,1,2,0.40384615384615385,0.03,0.0,0.0,0.0
overlap_s2.0,overlap,6,800,2,5,CDK knn+2ec,1,4.657943964004517,51,20,1,1,0.39215686274509803,0.125,0.0,0.0,0.0
overlap_s2.0,overlap,7,800,2,5,CDK knn+2ec,1,4.123523712158203,51,20,1,1,0.2549019607843137,0.3076923076923077,0.0,0.0,0.0
overlap_s2.0,overlap,8,800,2,5,CDK knn+2ec,1,4.299562931060791,44,19,1,1,0.20454545454545456,0.08499999999999999,0.0,0.0,0.0
overlap_s2.0,overlap,9,800,2,5,CDK knn+2ec,1,4.815863370895386,44,17,1,3,0.38636363636363635,0.042499999999999996,0.0,0.0,0.0
overlap_s2.0,overlap,10,800,2,5,CDK knn+2ec,1,4.634704113006592,50,20,1,3,0.36,0.11499999999999999,0.0,0.0,0.0
overlap_s2.0,overlap,11,800,2,5,CDK knn+2ec,1,4.8429319858551025,50,20,1,2,0.38,0.1525,0.0,0.0,0.0
overlap_s2.0,overlap,12,800,2,5,CDK knn+2ec,1,5.365203380584717,51,20,1,2,0.3137254901960784,0.065,0.0,0.0,0.0
overlap_s2.0,overlap,13,800,2,5,CDK knn+2ec,1,4.205403804779053,42,17,1,1,0.38095238095238093,0.11750000000000001,0.0,0.0,0.0
overlap_s2.0,overlap,14,800,2,5,CDK knn+2ec,1,5.346035480499268,49,19,1,2,0.40816326530612246,0.055,0.0,0.0,0.0
overlap_s2.0,overlap,15,800,2,5,CDK knn+2ec,1,4.937771558761597,53,22,1,1,0.3018867924528302,0.105,0.0,0.0,0.0
overlap_s2.0,overlap,16,800,2,5,CDK knn+2ec,1,5.987793684005737,55,21,1,1,0.2727272727272727,0.085,0.0,0.0,0.0
overlap_s2.0,overlap,17,800,2,5,CDK knn+2ec,1,4.989276885986328,51,20,1,2,0.39215686274509803,0.045,0.0,0.0,0.0
overlap_s2.0,overlap,18,800,2,5,CDK knn+2ec,1,4.70171332359314,50,20,1,1,0.4,0.08499999999999999,0.0,0.0,0.0
overlap_s2.0,overlap,19,800,2,5,CDK knn+2ec,1,4.501940488815308,50,20,1,1,0.34,0.23107142857142854,0.0,0.0,0.0
unbal_r5,unbalanced,1,897,2,5,CDK knn+2ec,5,5.088939666748047,51,21,5,5,0.5098039215686274,0.01,0.9967924595287926,0.9950577416593008,0.9950883546671669
unbal_r5,unbalanced,0,897,2,5,CDK knn+2ec,5,5.9675538539886475,60,23,5,6,0.5166666666666667,0.01,0.9975276177224729,0.995213461800537,0.9952430958132771
unbal_r5,unbalanced,2,897,2,5,CDK knn+2ec,5,5.295908451080322,35,13,5,5,0.6,0.005,0.9747586127532313,0.9567282649299349,0.9569986462093102
unbal_r5,unbalanced,3,897,2,5,CDK knn+2ec,5,5.691194295883179,43,16,5,5,0.6046511627906976,0.005,0.9863870804197234,0.9745740552826166,0.9747322401651508
unbal_r5,unbalanced,5,897,2,5,CDK knn+2ec,5,4.96943473815918,47,19,5,5,0.5106382978723404,0.005,0.9936017094518451,0.9911788771901188,0.9912335343526539
unbal_r5,unbalanced,4,897,2,5,CDK knn+2ec,5,6.153262615203857,58,22,5,5,0.46551724137931033,0.015,1.0,1.0,1.0
unbal_r5,unbalanced,6,897,2,5,CDK knn+2ec,5,4.501207113265991,46,19,5,5,0.5,0.01,0.9936017094518451,0.9911788771901188,0.9912335343526539
unbal_r5,unbalanced,7,897,2,5,CDK knn+2ec,6,4.955058574676514,47,19,5,6,0.5106382978723404,0.01,0.9287517531688592,0.9453570078632408,0.9457686252047954
unbal_r5,unbalanced,8,897,2,5,CDK knn+2ec,5,4.711159706115723,36,15,5,5,0.5555555555555556,0.005,0.9792334623681296,0.9757591187916419,0.9759101543054847
unbal_r5,unbalanced,9,897,2,5,CDK knn+2ec,5,4.663702011108398,43,18,5,5,0.5116279069767442,0.01,1.0,1.0,1.0
unbal_r5,unbalanced,10,897,2,5,CDK knn+2ec,5,5.337882041931152,56,22,5,5,0.44642857142857145,0.03,1.0,1.0,1.0
unbal_r5,unbalanced,11,897,2,5,CDK knn+2ec,5,4.855248928070068,48,19,5,5,0.5,0.034999999999999996,1.0,1.0,1.0
unbal_r5,unbalanced,13,897,2,5,CDK knn+2ec,5,5.1202006340026855,44,18,5,5,0.5227272727272727,0.005,0.9946515281515963,0.9904252906538686,0.9904845987002159
unbal_r5,unbalanced,12,897,2,5,CDK knn+2ec,5,5.864933967590332,52,21,5,6,0.5384615384615384,0.01,0.9930029688737623,0.9845690421416482,0.9846644143744849
unbal_r5,unbalanced,15,897,2,5,CDK knn+2ec,5,4.561852693557739,49,20,5,5,0.4489795918367347,0.065,0.9989065747947903,0.9958369234501876,0.9958627077114272
unbal_r5,unbalanced,14,897,2,5,CDK knn+2ec,5,5.22887396812439,52,21,5,5,0.4807692307692308,0.0275,1.0,1.0,1.0
unbal_r5,unbalanced,17,897,2,5,CDK knn+2ec,5,4.785578489303589,39,15,5,5,0.5384615384615384,0.005,0.9635852911569085,0.9537437282202222,0.9540342954404203
unbal_r5,unbalanced,16,897,2,5,CDK knn+2ec,5,5.413031339645386,54,22,5,5,0.46296296296296297,0.0375,1.0,1.0,1.0
unbal_r5,unbalanced,19,897,2,5,CDK knn+2ec,5,4.001452207565308,23,9,5,5,0.7391304347826086,0.005,0.957011331730589,0.9438232897624649,0.9441740886312755
unbal_r5,unbalanced,18,897,2,5,CDK knn+2ec,5,4.647867202758789,43,17,5,5,0.4883720930232558,0.015,0.9797671071559324,0.9578889938455435,0.9581518542583668
unbal_r20,unbalanced,1,898,2,5,CDK knn+2ec,4,4.105874538421631,37,15,4,4,0.5135135135135135,0.01,0.9829385199576768,0.9578100614557843,0.9580604799471484
unbal_r20,unbalanced,0,898,2,5,CDK knn+2ec,5,4.851741313934326,39,16,5,5,0.5641025641025641,0.005,0.9861928474741584,0.9731131617918772,0.9733250470467455
unbal_r20,unbalanced,2,898,2,5,CDK knn+2ec,4,5.428655385971069,51,20,4,4,0.43137254901960786,0.06,0.9821551585060867,0.9588893084221052,0.9591350632225549
unbal_r20,unbalanced,3,898,2,5,CDK knn+2ec,4,5.504951000213623,53,20,4,4,0.41509433962264153,0.05,0.9798701633148513,0.9577617687908464,0.9580146216427743
unbal_r20,unbalanced,4,898,2,5,CDK knn+2ec,4,4.161081075668335,19,8,4,4,0.6842105263157895,0.005,0.9391467308943922,0.9450903081277795,0.945424969245946
unbal_r20,unbalanced,5,898,2,5,CDK knn+2ec,4,5.709695100784302,45,16,4,4,0.5333333333333333,0.005,0.9779344006303461,0.9491181555917944,0.949423659646351
unbal_r20,unbalanced,6,898,2,5,CDK knn+2ec,5,5.944151401519775,40,14,5,6,0.625,0.005,0.6565691930880952,0.8236153358481605,0.8248398197980943
unbal_r20,unbalanced,7,898,2,5,CDK knn+2ec,5,6.475201845169067,53,20,5,5,0.4716981132075472,0.03,0.9949111684626611,0.9723591062294036,0.9725762966479838
unbal_r20,unbalanced,8,898,2,5,CDK knn+2ec,4,5.707147836685181,48,18,4,4,0.5,0.01,0.9851560883897568,0.9611791546062061,0.961411210823618
unbal_r20,unbalanced,9,898,2,5,CDK knn+2ec,5,5.794057607650757,55,21,5,5,0.4909090909090909,0.015,1.0,1.0,1.0
unbal_r20,unbalanced,10,898,2,5,CDK knn+2ec,4,5.429045915603638,51,20,4,5,0.5098039215686274,0.01,0.9877182422516623,0.9635740843123639,0.9637897843853866
unbal_r20,unbalanced,11,898,2,5,CDK knn+2ec,5,5.860559463500977,57,22,5,5,0.45614035087719296,0.015,1.0,1.0,1.0
unbal_r20,unbalanced,12,898,2,5,CDK knn+2ec,5,5.703222274780273,50,18,5,5,0.56,0.005,0.9983356387454547,0.9913546219416293,0.9914225444527544
unbal_r20,unbalanced,13,898,2,5,CDK knn+2ec,5,6.006536483764648,54,21,5,6,0.48148148148148145,0.025,1.0,1.0,1.0
unbal_r20,unbalanced,14,898,2,5,CDK knn+2ec,5,5.2288336753845215,55,21,5,5,0.45454545454545453,0.025,0.9934360783840961,0.9716439356576092,0.9718670525690778
unbal_r20,unbalanced,15,898,2,5,CDK knn+2ec,5,4.969495058059692,52,21,5,5,0.46153846153846156,0.115,0.9986111693637285,0.9920086569015222,0.9920714263411293
unbal_r20,unbalanced,16,898,2,5,CDK knn+2ec,5,6.297515630722046,56,21,5,7,0.5178571428571429,0.0075,0.9937420200623376,0.9892403578720863,0.9893251092455763
unbal_r20,unbalanced,17,898,2,5,CDK knn+2ec,5,5.649977445602417,62,25,5,5,0.41935483870967744,0.045,0.9971662800165679,0.9943247203870014,0.9943694096827815
unbal_r20,unbalanced,18,898,2,5,CDK knn+2ec,5,6.076223850250244,53,20,5,5,0.5094339622641509,0.01,0.9964503372246284,0.9899490438449347,0.9900281558368957
unbal_r20,unbalanced,19,898,2,5,CDK knn+2ec,5,4.548584938049316,42,17,5,5,0.5,0.0125,0.9859701626681331,0.9791632204273145,0.9793281767506089
unbal_r100,unbalanced,0,923,2,5,CDK knn+2ec,5,6.336526870727539,58,22,5,5,0.5862068965517241,0.005,1.0,1.0,1.0
unbal_r100,unbalanced,1,923,2,5,CDK knn+2ec,5,6.818027019500732,66,23,5,6,0.48484848484848486,0.015,1.0,1.0,1.0
unbal_r100,unbalanced,2,923,2,5,CDK knn+2ec,4,5.902611970901489,52,19,4,4,0.38461538461538464,0.0925,0.9800252111704576,0.9405574216334979,0.9410020617621672
unbal_r100,unbalanced,3,923,2,5,CDK knn+2ec,5,5.875802278518677,57,23,5,6,0.38596491228070173,0.065,0.905509030025002,0.9074444743402588,0.908297411385687
unbal_r100,unbalanced,4,923,2,5,CDK knn+2ec,5,6.899945497512817,65,24,5,5,0.5384615384615384,0.005,1.0,1.0,1.0
unbal_r100,unbalanced,5,923,2,5,CDK knn+2ec,4,5.877164602279663,50,19,4,4,0.48,0.02,0.987389509104404,0.9596152034858989,0.9599127135988615
unbal_r100,unbalanced,7,923,2,5,CDK knn+2ec,4,3.2658603191375732,17,7,4,4,0.7058823529411765,0.005,0.9633677945991127,0.9364072232366424,0.936882030333528
unbal_r100,unbalanced,6,923,2,5,CDK knn+2ec,5,6.132301568984985,63,24,5,5,0.42857142857142855,0.135,0.9933816139412952,0.9594738217664095,0.9598655851674768
unbal_r100,unbalanced,9,923,2,5,CDK knn+2ec,4,2.522042989730835,10,4,4,4,0.9,0.005,0.9224308702354466,0.8949876420405974,0.8957953400892567
unbal_r100,unbalanced,8,923,2,5,CDK knn+2ec,5,6.8703367710113525,59,22,5,5,0.4915254237288136,0.02,1.0,1.0,1.0
unbal_r100,unbalanced,10,923,2,5,CDK knn+2ec,4,5.584108352661133,56,22,4,4,0.375,0.0875,0.9961503685440247,0.974563942003253,0.9747509861253522
unbal_r100,unbalanced,11,923,2,5,CDK knn+2ec,4,5.964198589324951,55,21,4,4,0.41818181818181815,0.035,0.993753211699267,0.9541712705400925,0.9545087710176452
unbal_r100,unbalanced,12,923,2,5,CDK knn+2ec,4,3.152522325515747,18,7,4,4,0.7222222222222222,0.005,0.9793344041917101,0.9473316021462392,0.9477225380416293
unbal_r100,unbalanced,13,923,2,5,CDK knn+2ec,4,2.436593532562256,10,5,4,4,0.9,0.005,0.933163703248909,0.9283293039003693,0.9288755850751531
unbal_r100,unbalanced,14,923,2,5,CDK knn+2ec,4,2.307884693145752,10,5,4,4,0.9,0.005,0.9427448847162514,0.9242928423882805,0.9248677970725472
unbal_r100,unbalanced,16,923,2,5,CDK knn+2ec,4,5.067440748214722,46,17,4,4,0.4782608695652174,0.0175,0.9798325736561067,0.9551566205862791,0.955489439019111
unbal_r100,unbalanced,15,923,2,5,CDK knn+2ec,4,6.02827525138855,44,17,4,4,0.5,0.0125,0.9818156967945894,0.942687695047688,0.9431113141914265
unbal_r100,unbalanced,17,923,2,5,CDK knn+2ec,4,3.0655155181884766,20,8,4,4,0.65,0.005,0.9312758218419133,0.9302040797593651,0.9307364659848332
unbal_r100,unbalanced,18,923,2,5,CDK knn+2ec,5,6.768206596374512,63,23,5,6,0.47619047619047616,0.015,1.0,1.0,1.0
unbal_r100,unbalanced,19,923,2,5,CDK knn+2ec,5,6.09826135635376,41,15,5,6,0.6341463414634146,0.005,0.6487166767959763,0.7796864213724238,0.7815056314873112
uvar_r3,unequal_var,0,800,2,4,CDK knn+2ec,4,3.6279470920562744,40,18,4,4,0.4,0.060000000000000005,0.9769414116552734,0.9698292909504862,0.9699523658562559
uvar_r3,unequal_var,1,800,2,4,CDK knn+2ec,4,3.8106024265289307,41,18,4,4,0.34146341463414637,0.15,0.9834813714326988,0.978773242140614,0.9788598309318988
uvar_r3,unequal_var,2,800,2,4,CDK knn+2ec,4,4.175668954849243,29,12,4,4,0.5862068965517241,0.005,0.9153699636034507,0.9164696115103741,0.9168108109467032
uvar_r3,unequal_var,3,800,2,4,CDK knn+2ec,4,3.5054831504821777,37,16,4,4,0.4864864864864865,0.035,0.9575882841441937,0.9480204598932317,0.9482325473906914
uvar_r3,unequal_var,4,800,2,4,CDK knn+2ec,4,4.053194284439087,34,15,4,5,0.4411764705882353,0.03,0.9539051178488012,0.9424970072438664,0.9427316176092929
uvar_r3,unequal_var,5,800,2,4,CDK knn+2ec,4,3.730982542037964,32,14,4,4,0.46875,0.0275,0.8991600529395977,0.8916376969871755,0.8920804688747312
uvar_r3,unequal_var,6,800,2,4,CDK knn+2ec,4,4.159066677093506,31,13,4,4,0.5161290322580645,0.01,0.9444194742792902,0.9282770123099178,0.9285696777957752
uvar_r3,unequal_var,7,800,2,4,CDK knn+2ec,4,3.9045655727386475,38,16,4,4,0.4473684210526316,0.13,0.970352596183018,0.9589907499538789,0.9591580439797198
uvar_r3,unequal_var,8,800,2,4,CDK knn+2ec,4,4.7367424964904785,44,19,4,4,0.36363636363636365,0.06,0.9358132365008365,0.9279101296609902,0.9282043021303638
uvar_r3,unequal_var,9,800,2,4,CDK knn+2ec,4,4.3141090869903564,40,18,4,5,0.375,0.11499999999999999,0.9477892275589217,0.9319751395397753,0.9322526429016205
uvar_r3,unequal_var,10,800,2,4,CDK knn+2ec,4,3.6080245971679688,30,13,4,4,0.4666666666666667,0.37115384615384617,0.9671762484557062,0.9580551275443696,0.9582262429406073
uvar_r3,unequal_var,11,800,2,4,CDK knn+2ec,4,3.957730531692505,38,16,4,4,0.42105263157894735,0.055,0.9801856768887659,0.9730822484341566,0.9731920510522937
uvar_r3,unequal_var,12,800,2,4,CDK knn+2ec,4,4.371091365814209,40,18,4,4,0.425,0.0325,0.9834813714326988,0.978773242140614,0.9788598309318988
uvar_r3,unequal_var,13,800,2,4,CDK knn+2ec,4,3.95329213142395,39,17,4,5,0.4358974358974359,0.105,0.954411759151077,0.9423507054892992,0.942585927789952
uvar_r3,unequal_var,14,800,2,4,CDK knn+2ec,4,4.108488321304321,37,16,4,4,0.5135135135135135,0.01,0.9768894836172729,0.9681146121075885,0.9682446762424162
uvar_r3,unequal_var,15,800,2,4,CDK knn+2ec,4,3.8785505294799805,27,12,4,4,0.48148148148148145,0.04,0.9134720102475722,0.9055384882436315,0.9059242275629896
uvar_r3,unequal_var,16,800,2,4,CDK knn+2ec,4,4.176960706710815,36,15,4,4,0.5555555555555556,0.005,0.9352917371663527,0.918816014310853,0.9191472853751993
uvar_r3,unequal_var,17,800,2,4,CDK knn+2ec,4,4.028412580490112,32,14,4,4,0.40625,0.042499999999999996,0.9094489680087616,0.9126651186023818,0.9130219806796019
uvar_r3,unequal_var,19,800,2,4,CDK knn+2ec,4,4.085735559463501,33,13,4,4,0.5454545454545454,0.005,0.9508730307101211,0.9376046504100777,0.9378592060350427
uvar_r3,unequal_var,18,800,2,4,CDK knn+2ec,4,4.32802414894104,34,15,4,4,0.4411764705882353,0.025,0.9419717623817395,0.9349727311491487,0.935238055617104
uvar_r10,unequal_var,0,800,2,4,CDK knn+2ec,3,4.1571044921875,35,14,3,4,0.45714285714285713,0.02,0.6361725227981844,0.7029757451320939,0.7038845455378796
uvar_r10,unequal_var,1,800,2,4,CDK knn+2ec,3,5.091843605041504,41,15,3,4,0.4878048780487805,0.015,0.6139949714729505,0.6804568527288444,0.6814379887229178
uvar_r10,unequal_var,3,800,2,4,CDK knn+2ec,2,3.4984631538391113,35,14,2,2,0.2571428571428571,0.2692307692307692,0.3069637873556881,0.4481940451248023,0.4492371295677415
uvar_r10,unequal_var,2,800,2,4,CDK knn+2ec,3,4.725005388259888,34,13,3,3,0.5294117647058824,0.0075,0.4966579027001238,0.6254909618404032,0.6266821973136192
uvar_r10,unequal_var,4,800,2,4,CDK knn+2ec,4,4.630323171615601,26,11,3,4,0.6538461538461539,0.005,0.7075295481511515,0.6947324435289268,0.6959828843165357
uvar_r10,unequal_var,5,800,2,4,CDK knn+2ec,3,4.973570108413696,43,17,2,3,0.5116279069767442,0.01,0.6399946247797653,0.7035147147675458,0.7044262229686961
uvar_r10,unequal_var,7,800,2,4,CDK knn+2ec,3,4.666047096252441,35,14,3,4,0.6,0.005,0.6240848124533974,0.68012844787656,0.6811092607873052
uvar_r10,unequal_var,6,800,2,4,CDK knn+2ec,3,5.129393815994263,37,14,3,4,0.6216216216216216,0.005,0.5564767775625605,0.6226590022044224,0.6238238805140032
uvar_r10,unequal_var,8,800,2,4,CDK knn+2ec,3,4.166391134262085,29,11,2,4,0.6206896551724138,0.005,0.45432825285237444,0.58529716521194,0.5866281985516281
uvar_r10,unequal_var,9,800,2,4,CDK knn+2ec,2,4.514040231704712,33,13,2,3,0.5454545454545454,0.01,0.3129087749228234,0.4793473622856668,0.48032884064460407
uvar_r10,unequal_var,10,800,2,4,CDK knn+2ec,2,5.339040994644165,41,16,2,5,0.5121951219512195,0.01,0.3115634886510167,0.46867094818277405,0.46967646564258686
uvar_r10,unequal_var,11,800,2,4,CDK knn+2ec,3,4.989122152328491,37,14,3,4,0.5675675675675675,0.005,0.5399351697523999,0.5986973629433634,0.5999334474988608
uvar_r10,unequal_var,13,800,2,4,CDK knn+2ec,3,4.2971038818359375,36,14,3,3,0.3888888888888889,0.037500000000000006,0.6272099076458523,0.6923463670817943,0.6932869564444195
uvar_r10,unequal_var,12,800,2,4,CDK knn+2ec,4,4.99491548538208,23,9,4,4,0.6521739130434783,0.005,0.7106328839413941,0.727721831133844,0.7288477252434716
uvar_r10,unequal_var,14,800,2,4,CDK knn+2ec,4,4.652256965637207,35,13,3,4,0.5142857142857142,0.01,0.6500168985646204,0.678083333991158,0.6794381792619184
uvar_r10,unequal_var,15,800,2,4,CDK knn+2ec,5,4.7967023849487305,27,10,4,6,0.6666666666666666,0.005,0.5709760958203992,0.6499120904663961,0.6517705696816538
uvar_r10,unequal_var,16,800,2,4,CDK knn+2ec,3,4.0427892208099365,30,12,3,3,0.4666666666666667,0.04,0.6324115934012259,0.6994211408685662,0.7003414732629869
uvar_r10,unequal_var,17,800,2,4,CDK knn+2ec,3,5.414887428283691,39,15,3,6,0.5384615384615384,0.005,0.5718068197173102,0.6474547785897764,0.6485433104274851
uvar_r10,unequal_var,18,800,2,4,CDK knn+2ec,4,4.887239217758179,43,18,3,5,0.4418604651162791,0.025,0.6890091979024207,0.7215332089738407,0.7226988334807867
uvar_r10,unequal_var,19,800,2,4,CDK knn+2ec,3,4.431097507476807,20,8,3,3,0.65,0.005,0.4184382882800243,0.5481707390727459,0.5496344979969588
elong_c5,elongated,0,800,2,4,CDK knn+2ec,4,6.8101489543914795,50,19,3,9,0.7,0.005,0.5145760592781377,0.6691977408178093,0.670641255120252
elong_c5,elongated,1,800,2,4,CDK knn+2ec,11,6.785198450088501,47,18,9,13,0.851063829787234,0.005,0.4855003697016381,0.6150635509019639,0.6191720927401689
elong_c5,elongated,2,800,2,4,CDK knn+2ec,6,5.5457446575164795,45,19,6,8,0.6666666666666666,0.005,0.5370479442825732,0.6358692534301211,0.638200925201343
elong_c5,elongated,3,800,2,4,CDK knn+2ec,5,6.065168142318726,48,19,5,7,0.6875,0.005,0.6996866491227657,0.748256043330936,0.74956722494406
elong_c5,elongated,4,800,2,4,CDK knn+2ec,6,6.062192440032959,44,18,5,10,0.7045454545454546,0.005,0.5165272246510779,0.6250218855034771,0.6273770991224805
elong_c5,elongated,5,800,2,4,CDK knn+2ec,5,6.094388961791992,43,16,5,6,0.6744186046511628,0.005,0.4310206347580105,0.5865087204166991,0.5888045218344968
elong_c5,elongated,6,800,2,4,CDK knn+2ec,3,4.848237037658691,43,19,3,4,0.6046511627906976,0.005,0.3993290986880764,0.5170384833122091,0.5186947115114098
elong_c5,elongated,7,800,2,4,CDK knn+2ec,4,5.527168035507202,43,18,4,6,0.627906976744186,0.005,0.588454103038244,0.7433848853729328,0.7445079593724309
elong_c5,elongated,8,800,2,4,CDK knn+2ec,4,5.52096152305603,42,16,4,5,0.7142857142857143,0.005,0.7099671302091312,0.7512731517215877,0.7523011352614191
elong_c5,elongated,9,800,2,4,CDK knn+2ec,5,5.6312501430511475,44,19,5,6,0.6590909090909091,0.005,0.7812926045547601,0.7786874717403578,0.7798355753384523
elong_c5,elongated,10,800,2,4,CDK knn+2ec,6,6.144611120223999,49,19,4,11,0.7142857142857143,0.005,0.6538627498400823,0.732857053283487,0.7344791928476349
elong_c5,elongated,11,800,2,4,CDK knn+2ec,7,5.587429761886597,38,15,7,9,0.7631578947368421,0.005,0.6390627496829309,0.7034128078471288,0.7055486697584932
elong_c5,elongated,12,800,2,4,CDK knn+2ec,7,6.182285785675049,44,19,5,10,0.7272727272727273,0.005,0.48381712580319414,0.6250160355795971,0.6278874036938901
elong_c5,elongated,13,800,2,4,CDK knn+2ec,4,5.01300048828125,32,14,3,6,0.65625,0.005,0.47836146622223574,0.635507152570546,0.6371649045806456
elong_c5,elongated,14,800,2,4,CDK knn+2ec,3,5.9555792808532715,43,18,2,8,0.6046511627906976,0.005,0.30992126220768934,0.49632632383178776,0.49799980596251325
