dataset,family,rep,n,d,true_k,method,k_hat,runtime,ARI,AMI,NMI
elong_c20,elongated,14,800,2,4,UniForCE,1,0.25060296058654785,0.0,0.0,0.0
elong_c20,elongated,15,800,2,4,UniForCE,1,0.30251145362854004,0.0,0.0,0.0
elong_c20,elongated,16,800,2,4,UniForCE,1,0.25957417488098145,0.0,0.0,0.0
elong_c20,elongated,17,800,2,4,UniForCE,1,0.2779679298400879,0.0,0.0,0.0
elong_c20,elongated,18,800,2,4,UniForCE,1,0.2514791488647461,0.0,0.0,0.0
elong_c20,elongated,19,800,2,4,UniForCE,1,0.2516672611236572,0.0,0.0,0.0
nongauss_t3,nongauss,0,800,2,5,UniForCE,5,0.29909348487854004,1.0,1.0,1.0
nongauss_t3,nongauss,1,800,2,5,UniForCE,5,0.2719862461090088,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,2,800,2,5,UniForCE,5,0.2789726257324219,0.9906662181794057,0.9868488828432564,0.9869312223284835
nongauss_t3,nongauss,3,800,2,5,UniForCE,5,0.2788360118865967,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,4,800,2,5,UniForCE,5,0.24568867683410645,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,5,800,2,5,UniForCE,5,0.27133941650390625,0.9937579600246279,0.9915871831020886,0.9916398563708724
nongauss_t3,nongauss,6,800,2,5,UniForCE,5,0.29264187812805176,0.9844143449464446,0.9762764416680547,0.9764249758613377
nongauss_t3,nongauss,7,800,2,5,UniForCE,5,0.29203009605407715,0.9937382569747051,0.9905037133434422,0.9905631699923134
nongauss_t3,nongauss,8,800,2,5,UniForCE,5,0.2736690044403076,1.0,1.0,1.0
nongauss_t3,nongauss,9,800,2,5,UniForCE,5,0.2781660556793213,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,10,800,2,5,UniForCE,5,0.2881295680999756,0.9937382569747051,0.9905037133434421,0.9905631699923133
nongauss_t3,nongauss,11,800,2,5,UniForCE,5,0.23630809783935547,0.9937480346795808,0.9905061789482672,0.9905656200078304
nongauss_t3,nongauss,12,800,2,5,UniForCE,5,0.25797128677368164,1.0,1.0,1.0
nongauss_t3,nongauss,13,800,2,5,UniForCE,5,0.2507975101470947,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,14,800,2,5,UniForCE,5,0.2860443592071533,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,15,800,2,5,UniForCE,5,0.27125120162963867,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,16,800,2,5,UniForCE,5,0.2782471179962158,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3,nongauss,17,800,2,5,UniForCE,5,0.2585945129394531,0.9906270701299357,0.9857604351852676,0.9858495899271909
nongauss_t3,nongauss,18,800,2,5,UniForCE,5,0.2683298587799072,0.9906075519462162,0.9857554961361727,0.9858446822564862
nongauss_t3,nongauss,19,800,2,5,UniForCE,5,0.2474663257598877,0.9937382569747051,0.9905037133434422,0.9905631699923134
nongauss_uniform,nongauss,0,800,2,5,UniForCE,5,0.24908733367919922,1.0,1.0,1.0
nongauss_uniform,nongauss,1,800,2,5,UniForCE,5,0.22928667068481445,1.0,1.0,1.0
nongauss_uniform,nongauss,2,800,2,5,UniForCE,5,0.24633169174194336,1.0,1.0,1.0
nongauss_uniform,nongauss,3,800,2,5,UniForCE,5,0.2729940414428711,1.0,1.0,1.0
nongauss_uniform,nongauss,4,800,2,5,UniForCE,5,0.23564958572387695,1.0,1.0,1.0
nongauss_uniform,nongauss,5,800,2,5,UniForCE,5,0.247819185256958,1.0,1.0,1.0
nongauss_uniform,nongauss,6,800,2,5,UniForCE,5,0.2960808277130127,1.0,1.0,1.0
nongauss_uniform,nongauss,7,800,2,5,UniForCE,5,0.25946497917175293,1.0,1.0,1.0
nongauss_uniform,nongauss,8,800,2,5,UniForCE,5,0.28165316581726074,1.0,1.0,1.0
nongauss_uniform,nongauss,9,800,2,5,UniForCE,5,0.23313236236572266,1.0,1.0,1.0
nongauss_uniform,nongauss,10,800,2,5,UniForCE,5,0.2539381980895996,1.0,1.0,1.0
nongauss_uniform,nongauss,11,800,2,5,UniForCE,5,0.26635265350341797,1.0,1.0,1.0
nongauss_uniform,nongauss,12,800,2,5,UniForCE,5,0.24230432510375977,1.0,1.0,1.0
nongauss_uniform,nongauss,13,800,2,5,UniForCE,5,0.25546956062316895,1.0,1.0,1.0
nongauss_uniform,nongauss,14,800,2,5,UniForCE,5,0.29021263122558594,1.0,1.0,1.0
nongauss_uniform,nongauss,15,800,2,5,UniForCE,5,0.23952865600585938,1.0,1.0,1.0
nongauss_uniform,nongauss,16,800,2,5,UniForCE,5,0.23985576629638672,1.0,1.0,1.0
nongauss_uniform,nongauss,17,800,2,5,UniForCE,5,0.28438448905944824,1.0,1.0,1.0
nongauss_uniform,nongauss,18,800,2,5,UniForCE,5,0.2653961181640625,1.0,1.0,1.0
nongauss_uniform,nongauss,19,800,2,5,UniForCE,5,0.25360560417175293,1.0,1.0,1.0
nongauss_mixed,nongauss,0,800,2,5,UniForCE,5,0.2869381904602051,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,1,800,2,5,UniForCE,5,0.31320619583129883,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,2,800,2,5,UniForCE,5,0.252610445022583,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,3,800,2,5,UniForCE,5,0.2797567844390869,1.0,1.0,1.0
nongauss_mixed,nongauss,4,800,2,5,UniForCE,5,0.25177860260009766,1.0,1.0,1.0
nongauss_mixed,nongauss,5,800,2,5,UniForCE,5,0.2905843257904053,1.0,1.0,1.0
nongauss_mixed,nongauss,6,800,2,5,UniForCE,5,0.2913551330566406,1.0,1.0,1.0
nongauss_mixed,nongauss,7,800,2,5,UniForCE,5,0.3224647045135498,1.0,1.0,1.0
nongauss_mixed,nongauss,8,800,2,5,UniForCE,5,0.29061365127563477,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,9,800,2,5,UniForCE,5,0.3166484832763672,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_mixed,nongauss,10,800,2,5,UniForCE,5,0.24326848983764648,1.0,1.0,1.0
nongauss_mixed,nongauss,11,800,2,5,UniForCE,5,0.290130615234375,1.0,1.0,1.0
nongauss_mixed,nongauss,12,800,2,5,UniForCE,5,0.2863888740539551,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,13,800,2,5,UniForCE,5,0.30635905265808105,0.9937579600246279,0.9915871831020886,0.9916398563708724
nongauss_mixed,nongauss,14,800,2,5,UniForCE,5,0.28433704376220703,1.0,1.0,1.0
nongauss_mixed,nongauss,15,800,2,5,UniForCE,5,0.31419897079467773,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,16,800,2,5,UniForCE,5,0.2742729187011719,1.0,1.0,1.0
nongauss_mixed,nongauss,17,800,2,5,UniForCE,5,0.27323150634765625,1.0,1.0,1.0
nongauss_mixed,nongauss,18,800,2,5,UniForCE,5,0.2743525505065918,1.0,1.0,1.0
nongauss_mixed,nongauss,19,800,2,5,UniForCE,5,0.2959113121032715,1.0,1.0,1.0
nongauss_skew,nongauss,0,800,2,5,UniForCE,5,0.2548093795776367,1.0,1.0,1.0
nongauss_skew,nongauss,1,800,2,5,UniForCE,5,0.2436976432800293,1.0,1.0,1.0
nongauss_skew,nongauss,2,800,2,5,UniForCE,5,0.2626347541809082,1.0,1.0,1.0
nongauss_skew,nongauss,3,800,2,5,UniForCE,5,0.2609243392944336,1.0,1.0,1.0
nongauss_skew,nongauss,4,800,2,5,UniForCE,5,0.24924039840698242,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_skew,nongauss,5,800,2,5,UniForCE,5,0.280703067779541,1.0,1.0,1.0
nongauss_skew,nongauss,6,800,2,5,UniForCE,5,0.249342679977417,1.0,1.0,1.0
nongauss_skew,nongauss,7,800,2,5,UniForCE,5,0.2514619827270508,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_skew,nongauss,8,800,2,5,UniForCE,5,0.253450870513916,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_skew,nongauss,9,800,2,5,UniForCE,5,0.24380803108215332,1.0,1.0,1.0
nongauss_skew,nongauss,10,800,2,5,UniForCE,5,0.22270750999450684,0.9937284793853706,0.9905012630412952,0.9905607351826979
nongauss_skew,nongauss,11,800,2,5,UniForCE,5,0.23572611808776855,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_skew,nongauss,12,800,2,5,UniForCE,5,0.24402642250061035,1.0,1.0,1.0
nongauss_skew,nongauss,13,800,2,5,UniForCE,5,0.21729278564453125,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_skew,nongauss,14,800,2,5,UniForCE,5,0.235015869140625,1.0,1.0,1.0
nongauss_skew,nongauss,15,800,2,5,UniForCE,5,0.2639284133911133,0.9937480346795808,0.9905061789482672,0.9905656200078304
nongauss_skew,nongauss,16,800,2,5,UniForCE,5,0.25377774238586426,1.0,1.0,1.0
nongauss_skew,nongauss,17,800,2,5,UniForCE,5,0.23947715759277344,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_skew,nongauss,18,800,2,5,UniForCE,5,0.24865221977233887,1.0,1.0,1.0
nongauss_skew,nongauss,19,800,2,5,UniForCE,5,0.23539447784423828,1.0,1.0,1.0
nongauss_t3_d10,nongauss,0,800,10,5,UniForCE,5,0.2497861385345459,1.0,1.0,1.0
nongauss_t3_d10,nongauss,1,800,10,5,UniForCE,5,0.2520437240600586,0.9937481085578733,0.990506147772212,0.990565589332136
nongauss_t3_d10,nongauss,2,800,10,5,UniForCE,5,0.28645801544189453,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,3,800,10,5,UniForCE,5,0.29759931564331055,0.9937284793853706,0.9905012630412952,0.9905607351826979
nongauss_t3_d10,nongauss,4,800,10,5,UniForCE,5,0.28366589546203613,1.0,1.0,1.0
nongauss_t3_d10,nongauss,5,800,10,5,UniForCE,5,0.2782914638519287,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,6,800,10,5,UniForCE,5,0.25533485412597656,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,7,800,10,5,UniForCE,5,0.25319695472717285,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_t3_d10,nongauss,8,800,10,5,UniForCE,5,0.22959017753601074,1.0,1.0,1.0
nongauss_t3_d10,nongauss,9,800,10,5,UniForCE,5,0.24479055404663086,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,10,800,10,5,UniForCE,5,0.2236931324005127,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,11,800,10,5,UniForCE,5,0.22021222114562988,0.9937481085578733,0.990506147772212,0.990565589332136
nongauss_t3_d10,nongauss,12,800,10,5,UniForCE,5,0.27538442611694336,1.0,1.0,1.0
nongauss_t3_d10,nongauss,13,800,10,5,UniForCE,5,0.27359986305236816,1.0,1.0,1.0
nongauss_t3_d10,nongauss,14,800,10,5,UniForCE,5,0.2873702049255371,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,15,800,10,5,UniForCE,5,0.26787853240966797,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,16,800,10,5,UniForCE,5,0.25713229179382324,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,17,800,10,5,UniForCE,5,0.282604455947876,1.0,1.0,1.0
nongauss_t3_d10,nongauss,18,800,10,5,UniForCE,4,0.2545609474182129,0.7802187580066238,0.9003958641248757,0.9009071797634787
nongauss_t3_d10,nongauss,19,800,10,5,UniForCE,5,0.2504138946533203,1.0,1.0,1.0
noise_10,noise,0,900,2,4,UniForCE,4,0.3600940704345703,1.0,1.0,1.0
noise_10,noise,1,900,2,4,UniForCE,4,0.36591029167175293,1.0,1.0,1.0
noise_10,noise,2,900,2,4,UniForCE,4,0.3824632167816162,1.0,1.0,1.0
noise_10,noise,3,900,2,4,UniForCE,3,0.3634819984436035,0.7135291615017669,0.8567036359125839,0.8571432161471717
noise_10,noise,4,900,2,4,UniForCE,4,0.3531918525695801,1.0,1.0,1.0
noise_10,noise,5,900,2,4,UniForCE,4,0.3519885540008545,1.0,1.0,1.0
noise_10,noise,6,900,2,4,UniForCE,4,0.33579206466674805,1.0,1.0,1.0
noise_10,noise,7,900,2,4,UniForCE,4,0.44182467460632324,1.0,1.0,1.0
noise_10,noise,8,900,2,4,UniForCE,4,0.4240379333496094,1.0,1.0,1.0
noise_10,noise,9,900,2,4,UniForCE,4,0.376209020614624,1.0,1.0,1.0
noise_10,noise,10,900,2,4,UniForCE,4,0.38435912132263184,1.0,1.0,1.0
noise_10,noise,11,900,2,4,UniForCE,4,0.38345956802368164,1.0,1.0,1.0
noise_10,noise,12,900,2,4,UniForCE,4,0.38463258743286133,1.0,1.0,1.0
noise_10,noise,13,900,2,4,UniForCE,4,0.3792428970336914,1.0,1.0,1.0
noise_10,noise,14,900,2,4,UniForCE,4,0.41710615158081055,1.0,1.0,1.0
noise_10,noise,15,900,2,4,UniForCE,4,0.3750574588775635,1.0,1.0,1.0
noise_10,noise,16,900,2,4,UniForCE,4,0.40543222427368164,1.0,1.0,1.0
noise_10,noise,17,900,2,4,UniForCE,4,0.38761281967163086,1.0,1.0,1.0
noise_10,noise,18,900,2,4,UniForCE,4,0.4121828079223633,1.0,1.0,1.0
noise_10,noise,19,900,2,4,UniForCE,4,0.38665127754211426,1.0,1.0,1.0
noise_30,noise,0,900,2,4,UniForCE,4,0.3487370014190674,1.0,1.0,1.0
noise_30,noise,1,900,2,4,UniForCE,3,0.38680052757263184,0.7117511426319999,0.8560549559148805,0.8566237235370306
noise_30,noise,2,900,2,4,UniForCE,3,0.38447141647338867,0.7133127475038233,0.8565770107817654,0.8571434506000934
noise_30,noise,3,900,2,4,UniForCE,4,0.4128093719482422,1.0,1.0,1.0
noise_30,noise,4,900,2,4,UniForCE,3,0.3826730251312256,0.7117511426319999,0.8560549559148805,0.8566237235370306
noise_30,noise,5,900,2,4,UniForCE,3,0.37122201919555664,0.7133127475038233,0.8565770107817654,0.8571434506000934
noise_30,noise,6,900,2,4,UniForCE,4,0.3567941188812256,1.0,1.0,1.0
noise_30,noise,7,900,2,4,UniForCE,3,0.35529136657714844,0.7133127475038233,0.8565770107817654,0.8571434506000934
noise_30,noise,8,900,2,4,UniForCE,2,0.34774231910705566,0.33321380663496336,0.5767564377411901,0.5777962667503203
noise_30,noise,9,900,2,4,UniForCE,4,0.337618350982666,1.0,1.0,1.0
noise_30,noise,10,900,2,4,UniForCE,3,0.4032890796661377,0.7133127475038233,0.8565770107817654,0.8571434506000934
noise_30,noise,11,900,2,4,UniForCE,3,0.3536851406097412,0.7148673093610903,0.8570962070581767,0.857660333713032
noise_30,noise,12,900,2,4,UniForCE,3,0.361966609954834,0.7117511426319999,0.8560549559148805,0.8566237235370306
noise_30,noise,13,900,2,4,UniForCE,3,0.3410518169403076,0.7148673093610903,0.8570962070581767,0.857660333713032
noise_30,noise,14,900,2,4,UniForCE,2,0.3335726261138916,0.3313355518177618,0.5754790270069972,0.5765229604136762
noise_30,noise,15,900,2,4,UniForCE,3,0.3502960205078125,0.7148673093610903,0.8570962070581767,0.857660333713032
noise_30,noise,16,900,2,4,UniForCE,3,0.3473947048187256,0.7133127475038233,0.8565770107817654,0.8571434506000934
noise_30,noise,17,900,2,4,UniForCE,2,0.33832454681396484,0.3313355518177618,0.5754790270069972,0.5765229604136762
noise_30,noise,18,900,2,4,UniForCE,4,0.39406442642211914,1.0,1.0,1.0
noise_30,noise,19,900,2,4,UniForCE,4,0.3615396022796631,1.0,1.0,1.0
noise_50,noise,0,900,2,4,UniForCE,1,0.38338303565979004,0.0,0.0,0.0
noise_50,noise,1,900,2,4,UniForCE,1,0.3541102409362793,0.0,0.0,0.0
noise_50,noise,2,900,2,4,UniForCE,1,0.27678680419921875,0.0,0.0,0.0
noise_50,noise,3,900,2,4,UniForCE,2,0.3692362308502197,0.3305370277363002,0.5748006831950069,0.5762682769441476
noise_50,noise,4,900,2,4,UniForCE,3,0.45194053649902344,0.7129229142703917,0.8563477843778987,0.857144020324395
noise_50,noise,5,900,2,4,UniForCE,2,0.3707132339477539,0.49833394306732454,0.6655917048711054,0.6666698331009998
noise_50,noise,6,900,2,4,UniForCE,3,0.4337437152862549,0.7129229142703917,0.8563477843778986,0.8571440203243947
noise_50,noise,7,900,2,4,UniForCE,1,0.39366650581359863,0.0,0.0,0.0
noise_50,noise,8,900,2,4,UniForCE,1,0.34885549545288086,0.0,0.0,0.0
noise_50,noise,9,900,2,4,UniForCE,2,0.3781147003173828,0.49833394306732454,0.6655917048711054,0.6666698331009998
noise_50,noise,10,900,2,4,UniForCE,1,0.367931604385376,0.0,0.0,0.0
noise_50,noise,11,900,2,4,UniForCE,3,0.3496534824371338,0.7129229142703917,0.8563477843778986,0.8571440203243947
noise_50,noise,12,900,2,4,UniForCE,2,0.3494377136230469,0.49833394306732454,0.6655917048711054,0.6666698331009998
noise_50,noise,13,900,2,4,UniForCE,2,0.36234450340270996,0.3331649049779347,0.5765914206702748,0.5780509140644647
noise_50,noise,14,900,2,4,UniForCE,3,0.32949399948120117,0.7150991125136422,0.8570751812928246,0.8578668637594704
noise_50,noise,15,900,2,4,UniForCE,2,0.3525416851043701,0.49833394306732454,0.6655917048711054,0.6666698331009998
noise_50,noise,16,900,2,4,UniForCE,3,0.3358309268951416,0.7129229142703917,0.8563477843778987,0.857144020324395
noise_50,noise,17,900,2,4,UniForCE,1,0.339019775390625,0.0,0.0,0.0
noise_50,noise,18,900,2,4,UniForCE,4,0.39377403259277344,1.0,1.0,1.0
noise_50,noise,19,900,2,4,UniForCE,2,0.3580965995788574,0.3331649049779347,0.5765914206702748,0.5780509140644647
nested_d2,nested,0,900,2,6,UniForCE,6,0.34411072731018066,0.9840731225151442,0.981579087283992,0.9817232197546204
nested_d2,nested,1,900,2,6,UniForCE,6,0.328765869140625,0.9893454398564513,0.9858436446353561,0.9859544060889708
nested_d2,nested,2,900,2,6,UniForCE,6,0.3172128200531006,1.0,1.0,1.0
nested_d2,nested,3,900,2,6,UniForCE,6,0.32973384857177734,0.9893631895147522,0.9858478706459742,0.9859585985431146
nested_d2,nested,4,900,2,6,UniForCE,5,0.3408963680267334,0.8180213939832162,0.9225994298510697,0.9231169387528342
nested_d2,nested,5,900,2,6,UniForCE,6,0.30733633041381836,0.9946547792687578,0.9924865266838148,0.9925453129681759
nested_d2,nested,6,900,2,6,UniForCE,6,0.2970595359802246,0.992000189305803,0.9895962084495391,0.9896776094601148
nested_d2,nested,7,900,2,6,UniForCE,6,0.3669772148132324,0.9840362273464001,0.979200707381977,0.9793634448981813
nested_d2,nested,8,900,2,6,UniForCE,6,0.3071303367614746,0.9893631895147522,0.9858478706459742,0.9859585985431146
nested_d2,nested,9,900,2,6,UniForCE,6,0.31617069244384766,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,10,900,2,6,UniForCE,6,0.36623191833496094,0.9893631895147522,0.9858478706459742,0.9859585985431146
nested_d2,nested,11,900,2,6,UniForCE,6,0.2959170341491699,0.9893276906223973,0.9858394187773373,0.9859502137864997
nested_d2,nested,12,900,2,6,UniForCE,6,0.3179969787597656,1.0,1.0,1.0
nested_d2,nested,13,900,2,6,UniForCE,6,0.35405611991882324,0.9973273736639168,0.996243271173192,0.9962726641888648
nested_d2,nested,14,900,2,6,UniForCE,6,0.3663952350616455,0.9867453981831147,0.9846819383542424,0.9848017926312203
nested_d2,nested,15,900,2,6,UniForCE,5,0.35477375984191895,0.8203624703622368,0.9266058478844956,0.9270965706032525
nested_d2,nested,16,900,2,6,UniForCE,6,0.3528468608856201,0.9973273736639168,0.996243271173192,0.9962726641888648
nested_d2,nested,17,900,2,6,UniForCE,6,0.37085700035095215,0.9866729410669858,0.9820868549719632,0.9822270104240213
nested_d2,nested,18,900,2,6,UniForCE,6,0.3304884433746338,0.9919822168139506,0.9887297665317704,0.9888179463378379
nested_d2,nested,19,900,2,6,UniForCE,6,0.35724782943725586,0.9919822168139506,0.9887297665317704,0.9888179463378379
null_gaussian_d2,null,0,600,2,1,UniForCE,1,0.18737387657165527,1.0,1.0,1.0
null_gaussian_d2,null,1,600,2,1,UniForCE,1,0.21146011352539062,1.0,1.0,1.0
null_gaussian_d2,null,2,600,2,1,UniForCE,1,0.17150211334228516,1.0,1.0,1.0
null_gaussian_d2,null,3,600,2,1,UniForCE,1,0.16573834419250488,1.0,1.0,1.0
null_gaussian_d2,null,4,600,2,1,UniForCE,1,0.17412829399108887,1.0,1.0,1.0
null_gaussian_d2,null,5,600,2,1,UniForCE,1,0.18713593482971191,1.0,1.0,1.0
null_gaussian_d2,null,6,600,2,1,UniForCE,1,0.20029211044311523,1.0,1.0,1.0
null_gaussian_d2,null,7,600,2,1,UniForCE,1,0.1912684440612793,1.0,1.0,1.0
null_gaussian_d2,null,8,600,2,1,UniForCE,1,0.1859912872314453,1.0,1.0,1.0
null_gaussian_d2,null,9,600,2,1,UniForCE,1,0.1693577766418457,1.0,1.0,1.0
null_gaussian_d2,null,10,600,2,1,UniForCE,1,0.18076801300048828,1.0,1.0,1.0
null_gaussian_d2,null,11,600,2,1,UniForCE,1,0.16969919204711914,1.0,1.0,1.0
null_gaussian_d2,null,12,600,2,1,UniForCE,1,0.19408893585205078,1.0,1.0,1.0
null_gaussian_d2,null,13,600,2,1,UniForCE,1,0.17174148559570312,1.0,1.0,1.0
null_gaussian_d2,null,14,600,2,1,UniForCE,1,0.1877737045288086,1.0,1.0,1.0
null_gaussian_d2,null,15,600,2,1,UniForCE,1,0.16514921188354492,1.0,1.0,1.0
null_gaussian_d2,null,16,600,2,1,UniForCE,1,0.17659997940063477,1.0,1.0,1.0
null_gaussian_d2,null,17,600,2,1,UniForCE,1,0.15035152435302734,1.0,1.0,1.0
null_gaussian_d2,null,18,600,2,1,UniForCE,1,0.16106939315795898,1.0,1.0,1.0
null_gaussian_d2,null,19,600,2,1,UniForCE,1,0.1659858226776123,1.0,1.0,1.0
null_gaussian_d10,null,0,600,10,1,UniForCE,1,0.16160988807678223,1.0,1.0,1.0
null_gaussian_d10,null,1,600,10,1,UniForCE,1,0.16004657745361328,1.0,1.0,1.0
null_gaussian_d10,null,2,600,10,1,UniForCE,1,0.1816878318786621,1.0,1.0,1.0
null_gaussian_d10,null,3,600,10,1,UniForCE,1,0.196333646774292,1.0,1.0,1.0
null_gaussian_d10,null,4,600,10,1,UniForCE,1,0.18603134155273438,1.0,1.0,1.0
null_gaussian_d10,null,5,600,10,1,UniForCE,1,0.18204045295715332,1.0,1.0,1.0
null_gaussian_d10,null,6,600,10,1,UniForCE,1,0.1994006633758545,1.0,1.0,1.0
null_gaussian_d10,null,7,600,10,1,UniForCE,1,0.18192648887634277,1.0,1.0,1.0
null_gaussian_d10,null,8,600,10,1,UniForCE,1,0.17935729026794434,1.0,1.0,1.0
null_gaussian_d10,null,9,600,10,1,UniForCE,1,0.1615445613861084,1.0,1.0,1.0
null_gaussian_d10,null,10,600,10,1,UniForCE,1,0.1900773048400879,1.0,1.0,1.0
null_gaussian_d10,null,11,600,10,1,UniForCE,1,0.20360422134399414,1.0,1.0,1.0
null_gaussian_d10,null,12,600,10,1,UniForCE,1,0.17317628860473633,1.0,1.0,1.0
null_gaussian_d10,null,13,600,10,1,UniForCE,1,0.20485138893127441,1.0,1.0,1.0
null_gaussian_d10,null,14,600,10,1,UniForCE,1,0.2105388641357422,1.0,1.0,1.0
null_gaussian_d10,null,15,600,10,1,UniForCE,1,0.19741439819335938,1.0,1.0,1.0
null_gaussian_d10,null,16,600,10,1,UniForCE,1,0.2067112922668457,1.0,1.0,1.0
null_gaussian_d10,null,17,600,10,1,UniForCE,1,0.19189977645874023,1.0,1.0,1.0
null_gaussian_d10,null,18,600,10,1,UniForCE,1,0.19059085845947266,1.0,1.0,1.0
null_gaussian_d10,null,19,600,10,1,UniForCE,1,0.20494294166564941,1.0,1.0,1.0
null_uniform_d2,null,0,600,2,1,UniForCE,1,0.1839284896850586,1.0,1.0,1.0
null_uniform_d2,null,1,600,2,1,UniForCE,1,0.22475099563598633,1.0,1.0,1.0
null_uniform_d2,null,2,600,2,1,UniForCE,1,0.14598989486694336,1.0,1.0,1.0
null_uniform_d2,null,3,600,2,1,UniForCE,1,0.1696004867553711,1.0,1.0,1.0
null_uniform_d2,null,4,600,2,1,UniForCE,1,0.1676025390625,1.0,1.0,1.0
null_uniform_d2,null,5,600,2,1,UniForCE,1,0.16800761222839355,1.0,1.0,1.0
null_uniform_d2,null,6,600,2,1,UniForCE,1,0.1825697422027588,1.0,1.0,1.0
null_uniform_d2,null,7,600,2,1,UniForCE,1,0.1739351749420166,1.0,1.0,1.0
null_uniform_d2,null,8,600,2,1,UniForCE,1,0.17206048965454102,1.0,1.0,1.0
null_uniform_d2,null,9,600,2,1,UniForCE,1,0.1831834316253662,1.0,1.0,1.0
null_uniform_d2,null,10,600,2,1,UniForCE,1,0.16897153854370117,1.0,1.0,1.0
null_uniform_d2,null,11,600,2,1,UniForCE,1,0.17037582397460938,1.0,1.0,1.0
null_uniform_d2,null,12,600,2,1,UniForCE,1,0.14363312721252441,1.0,1.0,1.0
null_uniform_d2,null,13,600,2,1,UniForCE,1,0.1687009334564209,1.0,1.0,1.0
null_uniform_d2,null,14,600,2,1,UniForCE,1,0.15453386306762695,1.0,1.0,1.0
null_uniform_d2,null,15,600,2,1,UniForCE,1,0.16362285614013672,1.0,1.0,1.0
null_uniform_d2,null,16,600,2,1,UniForCE,1,0.16376566886901855,1.0,1.0,1.0
null_uniform_d2,null,17,600,2,1,UniForCE,1,0.16898751258850098,1.0,1.0,1.0
null_uniform_d2,null,18,600,2,1,UniForCE,1,0.17212367057800293,1.0,1.0,1.0
null_uniform_d2,null,19,600,2,1,UniForCE,1,0.16397595405578613,1.0,1.0,1.0
null_uniform_d10,null,0,600,10,1,UniForCE,1,0.17007970809936523,1.0,1.0,1.0
null_uniform_d10,null,1,600,10,1,UniForCE,1,0.17473864555358887,1.0,1.0,1.0
null_uniform_d10,null,2,600,10,1,UniForCE,1,0.18242669105529785,1.0,1.0,1.0
null_uniform_d10,null,3,600,10,1,UniForCE,1,0.1783294677734375,1.0,1.0,1.0
null_uniform_d10,null,4,600,10,1,UniForCE,1,0.19169259071350098,1.0,1.0,1.0
null_uniform_d10,null,5,600,10,1,UniForCE,1,0.18568968772888184,1.0,1.0,1.0
null_uniform_d10,null,6,600,10,1,UniForCE,1,0.19361090660095215,1.0,1.0,1.0
null_uniform_d10,null,7,600,10,1,UniForCE,1,0.2058415412902832,1.0,1.0,1.0
null_uniform_d10,null,8,600,10,1,UniForCE,1,0.18252110481262207,1.0,1.0,1.0
null_uniform_d10,null,9,600,10,1,UniForCE,1,0.17863845825195312,1.0,1.0,1.0
null_uniform_d10,null,10,600,10,1,UniForCE,1,0.19890737533569336,1.0,1.0,1.0
null_uniform_d10,null,11,600,10,1,UniForCE,1,0.19310808181762695,1.0,1.0,1.0
null_uniform_d10,null,12,600,10,1,UniForCE,1,0.1721363067626953,1.0,1.0,1.0
null_uniform_d10,null,13,600,10,1,UniForCE,1,0.21128535270690918,1.0,1.0,1.0
null_uniform_d10,null,14,600,10,1,UniForCE,1,0.20361733436584473,1.0,1.0,1.0
