dataset,family,rep,n,d,true_k,method,k_hat,runtime,n_tests,k_init,sep_evidence,p_median,ARI,AMI,NMI
nongauss_uniform,nongauss,13,800,2,5,CDK repaired,5,7.667279243469238,43,19,0.5116279069767442,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,14,800,2,5,CDK repaired,5,7.808887004852295,46,19,0.5217391304347826,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_uniform,nongauss,15,800,2,5,CDK repaired,5,7.711932182312012,48,20,0.5625,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,16,800,2,5,CDK repaired,5,7.673913240432739,46,20,0.5434782608695652,0.005,1.0,1.0,1.0
nongauss_uniform,nongauss,17,800,2,5,CDK repaired,5,7.1686155796051025,45,20,0.5333333333333333,0.01,1.0,1.0,1.0
nongauss_uniform,nongauss,18,800,2,5,CDK repaired,5,8.104862928390503,44,19,0.5454545454545454,0.01,1.0,1.0,1.0
nongauss_uniform,nongauss,19,800,2,5,CDK repaired,5,8.264343738555908,40,17,0.575,0.005,0.9695922097915319,0.9705127640011919,0.9706974311541052
nongauss_mixed,nongauss,0,800,2,5,CDK repaired,5,7.457676410675049,40,16,0.6,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,1,800,2,5,CDK repaired,5,7.12097954750061,38,16,0.47368421052631576,0.015,0.972461845853068,0.9702859763163058,0.9704720509985918
nongauss_mixed,nongauss,2,800,2,5,CDK repaired,5,6.478286981582642,37,15,0.5405405405405406,0.005,0.9906271808867675,0.9868389844155382,0.9869213867182499
nongauss_mixed,nongauss,3,800,2,5,CDK repaired,5,6.187156438827515,45,20,0.4,0.105,0.9937579600246279,0.9915871831020887,0.9916398563708725
nongauss_mixed,nongauss,4,800,2,5,CDK repaired,5,5.69411301612854,38,17,0.42105263157894735,0.0475,0.9725416274279405,0.972720590339078,0.9728914224124162
nongauss_mixed,nongauss,5,800,2,5,CDK repaired,5,7.117595434188843,46,19,0.5,0.022500000000000003,1.0,1.0,1.0
nongauss_mixed,nongauss,6,800,2,5,CDK repaired,5,6.619596242904663,38,17,0.47368421052631576,0.060000000000000005,1.0,1.0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK repaired,5,6.895522117614746,40,16,0.5,0.01,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_mixed,nongauss,8,800,2,5,CDK repaired,5,7.234901428222656,37,15,0.5675675675675675,0.005,0.9845044162845311,0.9806025317275346,0.98072398601518
nongauss_mixed,nongauss,9,800,2,5,CDK repaired,5,7.161630630493164,44,18,0.5,0.0125,0.9844647950001386,0.9805927987493823,0.9807143127131976
nongauss_mixed,nongauss,10,800,2,5,CDK repaired,5,7.101348638534546,38,16,0.5263157894736842,0.005,1.0,1.0,1.0
nongauss_mixed,nongauss,11,800,2,5,CDK repaired,5,6.759882926940918,44,19,0.38636363636363635,0.125,1.0,1.0,1.0
nongauss_mixed,nongauss,12,800,2,5,CDK repaired,5,7.905366659164429,38,15,0.5789473684210527,0.005,0.9875064746028823,0.9820931652929028,0.9822052827434912
nongauss_mixed,nongauss,13,800,2,5,CDK repaired,5,7.239726543426514,40,17,0.5,0.0125,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,14,800,2,5,CDK repaired,5,7.010733366012573,35,14,0.6,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,15,800,2,5,CDK repaired,5,6.3851494789123535,43,18,0.4883720930232558,0.065,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,16,800,2,5,CDK repaired,5,6.60401463508606,44,18,0.45454545454545453,0.0425,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_mixed,nongauss,17,800,2,5,CDK repaired,5,7.003952264785767,38,16,0.5,0.0125,0.9937579600246279,0.9915871831020887,0.9916398563708725
nongauss_mixed,nongauss,18,800,2,5,CDK repaired,5,7.317701101303101,44,18,0.4772727272727273,0.0275,1.0,1.0,1.0
nongauss_mixed,nongauss,19,800,2,5,CDK repaired,5,8.013002395629883,47,19,0.48936170212765956,0.015,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_skew,nongauss,0,800,2,5,CDK repaired,6,8.268741369247437,30,11,0.7333333333333333,0.005,0.9475807033572363,0.9509483935970743,0.9513243135483122
nongauss_skew,nongauss,1,800,2,5,CDK repaired,5,7.905540227890015,33,13,0.5454545454545454,0.005,1.0,1.0,1.0
nongauss_skew,nongauss,2,800,2,5,CDK repaired,5,7.916707277297974,41,17,0.4878048780487805,0.02,0.9844647950001386,0.9805927987493821,0.9807143127131974
nongauss_skew,nongauss,3,800,2,5,CDK repaired,5,8.425342321395874,41,17,0.5365853658536586,0.005,0.9937579600246279,0.9915871831020886,0.9916398563708724
nongauss_skew,nongauss,4,800,2,5,CDK repaired,5,9.722848415374756,45,19,0.5111111111111111,0.01,0.9906173109804156,0.9857579733601333,0.9858471437422217
nongauss_skew,nongauss,5,800,2,5,CDK repaired,5,9.828476667404175,43,18,0.5348837209302325,0.005,1.0,1.0,1.0
nongauss_skew,nongauss,6,800,2,5,CDK repaired,6,8.563252449035645,40,16,0.55,0.0075,0.9503740166963424,0.9540041153857034,0.9543578278486552
nongauss_skew,nongauss,7,800,2,5,CDK repaired,6,10.36608099937439,38,16,0.6052631578947368,0.005,0.9662011947790693,0.9735743414139435,0.973777547511054
nongauss_skew,nongauss,8,800,2,5,CDK repaired,6,8.059010744094849,27,11,0.7407407407407407,0.005,0.9022152105107945,0.9223065256146543,0.9228945025267156
nongauss_skew,nongauss,9,800,2,5,CDK repaired,5,9.239095211029053,39,17,0.5384615384615384,0.01,0.9580022035212857,0.9623984304315856,0.962633972514048
nongauss_skew,nongauss,10,800,2,5,CDK repaired,5,7.656551361083984,21,9,0.7619047619047619,0.005,0.9604374088020079,0.9574051587695701,0.9576719045304273
nongauss_skew,nongauss,12,800,2,5,CDK repaired,5,8.085783243179321,39,15,0.5641025641025641,0.005,1.0,1.0,1.0
nongauss_skew,nongauss,11,800,2,5,CDK repaired,5,9.421079635620117,35,14,0.5428571428571428,0.005,0.9875656538910945,0.9835904399933479,0.9836931838387913
nongauss_skew,nongauss,13,800,2,5,CDK repaired,6,8.527888774871826,51,23,0.43137254901960786,0.025,0.9491353162213726,0.9617927882007065,0.9620831907621856
nongauss_skew,nongauss,14,800,2,5,CDK repaired,5,9.774544715881348,47,21,0.46808510638297873,0.015,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_skew,nongauss,15,800,2,5,CDK repaired,6,8.306154489517212,33,13,0.696969696969697,0.005,0.9387562446359758,0.9450342064693558,0.9454536827900291
nongauss_skew,nongauss,16,800,2,5,CDK repaired,5,9.379974603652954,29,12,0.6551724137931034,0.005,0.9906666593459081,0.9883314061298463,0.9884044649935746
nongauss_skew,nongauss,17,800,2,5,CDK repaired,5,7.442477464675903,32,14,0.59375,0.005,0.9845440356963782,0.9825483218796528,0.9826575939983835
nongauss_skew,nongauss,18,800,2,5,CDK repaired,6,7.395023822784424,35,14,0.6,0.005,0.9371167526615216,0.9510307345070558,0.9514023346720143
nongauss_skew,nongauss,19,800,2,5,CDK repaired,5,9.772584915161133,35,13,0.7428571428571429,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,0,800,10,5,CDK repaired,5,9.015082120895386,33,13,0.6060606060606061,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_t3_d10,nongauss,1,800,10,5,CDK repaired,5,8.007596731185913,39,15,0.5897435897435898,0.005,0.9906370506764907,0.9857628188647093,0.9858519593711438
nongauss_t3_d10,nongauss,2,800,10,5,CDK repaired,5,9.330982446670532,21,8,0.8095238095238095,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,3,800,10,5,CDK repaired,5,8.90087890625,27,11,0.7037037037037037,0.005,0.9875259556813485,0.9820980915364135,0.9822101775754624
nongauss_t3_d10,nongauss,4,800,10,5,CDK repaired,5,8.202430009841919,38,14,0.5526315789473685,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,5,800,10,5,CDK repaired,5,10.039790153503418,30,11,0.7,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,6,800,10,5,CDK repaired,5,9.374601125717163,19,8,0.7894736842105263,0.005,0.9968691099886755,0.9952518682725183,0.995281596448275
nongauss_t3_d10,nongauss,7,800,10,5,CDK repaired,5,9.747682094573975,34,13,0.6470588235294118,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_t3_d10,nongauss,8,800,10,5,CDK repaired,5,10.525437116622925,27,10,0.7407407407407407,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_t3_d10,nongauss,9,800,10,5,CDK repaired,5,9.602887392044067,33,13,0.6060606060606061,0.005,0.9937480346795808,0.9905061789482673,0.9905656200078305
nongauss_t3_d10,nongauss,10,800,10,5,CDK repaired,5,9.005643129348755,37,14,0.6486486486486487,0.005,0.9937382569747051,0.9905037133434421,0.9905631699923133
nongauss_t3_d10,nongauss,11,800,10,5,CDK repaired,5,9.191683530807495,26,10,0.7692307692307693,0.005,0.9937481085578733,0.990506147772212,0.990565589332136
nongauss_t3_d10,nongauss,12,800,10,5,CDK repaired,5,7.828310012817383,23,10,0.6956521739130435,0.005,0.9906173109804156,0.9857579579733369,0.9858471284533301
nongauss_t3_d10,nongauss,13,800,10,5,CDK repaired,5,8.807711362838745,34,13,0.6176470588235294,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,14,800,10,5,CDK repaired,5,9.168490171432495,26,10,0.7307692307692307,0.005,0.9874962909927296,0.9810122649036397,0.981131148515233
nongauss_t3_d10,nongauss,15,800,10,5,CDK repaired,5,8.623290300369263,36,14,0.6388888888888888,0.005,0.9937382569747051,0.9905037133434424,0.9905631699923135
nongauss_t3_d10,nongauss,16,800,10,5,CDK repaired,5,9.151505708694458,18,8,0.7777777777777778,0.005,0.9906172001062978,0.9857580124243613,0.9858471821056417
nongauss_t3_d10,nongauss,17,800,10,5,CDK repaired,5,9.618974685668945,39,14,0.6666666666666666,0.005,0.9968691099886755,0.9952518682725184,0.9952815964482751
nongauss_t3_d10,nongauss,18,800,10,5,CDK repaired,5,9.43822193145752,24,10,0.625,0.005,0.9937382569747051,0.9905037133434422,0.9905631699923134
noise_10,noise,0,900,2,4,CDK repaired,4,7.140625238418579,27,11,0.5555555555555556,0.005,1.0,1.0,1.0
nongauss_t3_d10,nongauss,19,800,10,5,CDK repaired,5,9.06399941444397,37,14,0.5945945945945946,0.005,1.0,1.0,1.0
noise_10,noise,1,900,2,4,CDK repaired,4,7.80875301361084,27,10,0.6296296296296297,0.005,1.0,1.0,1.0
noise_10,noise,2,900,2,4,CDK repaired,4,7.563448905944824,38,16,0.47368421052631576,0.02,0.9836427491482942,0.9789697711203021,0.9790544936186116
noise_10,noise,3,900,2,4,CDK repaired,4,6.090733289718628,13,6,0.7692307692307693,0.005,0.9868399131660527,0.9803689328046041,0.9804480157687637
noise_10,noise,4,900,2,4,CDK repaired,4,6.605633020401001,28,12,0.5,0.08,0.970536695797528,0.9617446630847658,0.9618987909167295
noise_10,noise,6,900,2,4,CDK repaired,4,6.145563840866089,13,6,0.8461538461538461,0.005,1.0,1.0,1.0
noise_10,noise,5,900,2,4,CDK repaired,4,7.4869420528411865,28,11,0.5357142857142857,0.0075,0.99670373774982,0.9943572121186693,0.9943799433996481
noise_10,noise,8,900,2,4,CDK repaired,4,5.084341526031494,10,5,0.9,0.005,1.0,1.0,1.0
noise_10,noise,7,900,2,4,CDK repaired,4,7.021261215209961,28,12,0.42857142857142855,0.05,1.0,1.0,1.0
noise_10,noise,9,900,2,4,CDK repaired,4,6.7340781688690186,31,13,0.5161290322580645,0.01,1.0,1.0,1.0
noise_10,noise,10,900,2,4,CDK repaired,4,7.230806350708008,47,21,0.2553191489361702,0.16,1.0,1.0,1.0
noise_10,noise,11,900,2,4,CDK repaired,4,6.792129039764404,32,13,0.46875,0.0375,1.0,1.0,1.0
noise_10,noise,12,900,2,4,CDK repaired,4,6.630244493484497,20,9,0.65,0.005,1.0,1.0,1.0
noise_10,noise,13,900,2,4,CDK repaired,4,7.405409097671509,19,8,0.6842105263157895,0.005,1.0,1.0,1.0
noise_10,noise,14,900,2,4,CDK repaired,4,6.469994306564331,28,12,0.5,0.0125,1.0,1.0,1.0
noise_10,noise,15,900,2,4,CDK repaired,4,6.827673435211182,23,9,0.6086956521739131,0.005,0.9967037647435848,0.9943571981018373,0.9943799295424158
noise_10,noise,16,900,2,4,CDK repaired,4,6.774217367172241,31,13,0.3225806451612903,0.23,0.9772740560274898,0.9726782694795667,0.9727883457175153
noise_10,noise,17,900,2,4,CDK repaired,4,6.602254390716553,28,12,0.5,0.04,1.0,1.0,1.0
noise_10,noise,18,900,2,4,CDK repaired,4,6.665324449539185,33,14,0.3939393939393939,0.055,0.9706830428437898,0.9613912977369348,0.9615468479387793
noise_10,noise,19,900,2,4,CDK repaired,4,7.2600202560424805,35,15,0.4857142857142857,0.04,1.0,1.0,1.0
noise_30,noise,0,900,2,4,CDK repaired,3,8.849051713943481,27,10,0.6296296296296297,0.005,0.7133127475038233,0.8565770107817654,0.8571434506000934
noise_30,noise,1,900,2,4,CDK repaired,5,8.747638463973999,23,9,0.6956521739130435,0.005,0.9915435490740768,0.9869112791020791,0.9870046174247636
noise_30,noise,2,900,2,4,CDK repaired,4,8.347573041915894,33,13,0.48484848484848486,0.02,1.0,1.0,1.0
noise_30,noise,3,900,2,4,CDK repaired,4,8.053227424621582,42,17,0.47619047619047616,0.015,0.7125758378698671,0.8470552537077717,0.8480156284978867
noise_30,noise,4,900,2,4,CDK repaired,3,10.017414093017578,44,18,0.4772727272727273,0.0175,0.7117511426319999,0.8560549559148805,0.8566237235370306
noise_30,noise,5,900,2,4,CDK repaired,8,8.328384637832642,32,14,0.75,0.005,0.9608645271593794,0.9506238106167292,0.951163980955004
noise_30,noise,6,900,2,4,CDK repaired,6,8.720804452896118,37,15,0.5135135135135135,0.005,0.9916071598662851,0.9880693780272752,0.98817427801317
noise_30,noise,7,900,2,4,CDK repaired,4,7.116612672805786,35,15,0.45714285714285713,0.05,1.0,1.0,1.0
noise_30,noise,8,900,2,4,CDK repaired,3,8.026998043060303,55,23,0.18181818181818182,0.26666666666666666,0.3313355518177618,0.5754790270069972,0.5765229604136762
noise_30,noise,9,900,2,4,CDK repaired,8,7.429461240768433,37,17,0.6216216216216216,0.005,0.9957649518020141,0.9930556540876451,0.9931133596104297
noise_30,noise,10,900,2,4,CDK repaired,4,7.8940160274505615,39,16,0.5128205128205128,0.005,1.0,1.0,1.0
noise_30,noise,11,900,2,4,CDK repaired,6,8.613965272903442,45,19,0.5111111111111111,0.01,0.9893993848536833,0.9833556676094025,0.9835021660691015
noise_30,noise,12,900,2,4,CDK repaired,6,8.570824384689331,41,18,0.4878048780487805,0.03,0.9831304366890409,0.9762010472205657,0.976421070308815
noise_30,noise,13,900,2,4,CDK repaired,4,8.213314771652222,37,15,0.5405405405405406,0.01,0.7091920952770957,0.8402185656379814,0.8411723208692109
noise_30,noise,14,900,2,4,CDK repaired,4,7.619260549545288,33,14,0.3333333333333333,0.07,0.9873628491547921,0.9828704975413985,0.982959352904824
noise_30,noise,15,900,2,4,CDK repaired,4,9.001509189605713,30,12,0.6,0.005,0.9666848406791424,0.9582172508816502,0.9584340104728771
noise_30,noise,16,900,2,4,CDK repaired,4,8.889821529388428,34,14,0.5,0.0125,1.0,1.0,1.0
noise_30,noise,17,900,2,4,CDK repaired,4,5.8465282917022705,10,4,1.0,0.005,0.9588502771504422,0.9567514397913078,0.9569758701949796
noise_30,noise,18,900,2,4,CDK repaired,4,6.350628137588501,42,19,0.30952380952380953,0.24134615384615385,1.0,1.0,1.0
noise_30,noise,19,900,2,4,CDK repaired,5,9.666542530059814,28,10,0.6785714285714286,0.005,1.0,1.0,1.0
noise_50,noise,0,900,2,4,CDK repaired,3,9.87911081314087,49,21,0.4897959183673469,0.015,0.7028130457240521,0.8378132345826054,0.8387122196638336
noise_50,noise,1,900,2,4,CDK repaired,4,8.427233219146729,35,15,0.5142857142857142,0.01,0.7044019636725575,0.8450620918441248,0.8464296217560034
noise_50,noise,2,900,2,4,CDK repaired,4,10.15241265296936,48,19,0.5,0.015,1.0,1.0,1.0
noise_50,noise,3,900,2,4,CDK repaired,3,9.549611330032349,45,18,0.5555555555555556,0.01,0.7129229142703917,0.8563477843778986,0.8571440203243947
noise_50,noise,4,900,2,4,CDK repaired,2,8.490846633911133,52,21,0.40384615384615385,0.035,0.0,0.0,0.0
noise_50,noise,5,900,2,4,CDK repaired,4,7.629964828491211,35,15,0.5142857142857142,0.01,0.3305272243436137,0.5714889284194151,0.574305052204264
noise_50,noise,6,900,2,4,CDK repaired,4,7.969979524612427,37,16,0.5405405405405406,0.01,0.7107329186510152,0.8556147728478636,0.8564156027153473
noise_50,noise,7,900,2,4,CDK repaired,1,7.203213453292847,40,17,0.45,0.05,0.0,0.0,0.0
noise_50,noise,9,900,2,4,CDK repaired,2,7.6146323680877686,50,21,0.36,0.1,0.3305370277363002,0.5748006831950069,0.5762682769441476
noise_50,noise,8,900,2,4,CDK repaired,4,8.78964352607727,45,19,0.5111111111111111,0.01,0.7014949940536835,0.8353577515590668,0.8368100160833422
noise_50,noise,10,900,2,4,CDK repaired,2,6.271923065185547,44,20,0.2727272727272727,0.2650987224157956,0.3305370277363002,0.5748006831950069,0.5762682769441476
noise_50,noise,11,900,2,4,CDK repaired,2,9.767673254013062,46,19,0.5217391304347826,0.01,0.3331649049779347,0.5765914206702748,0.5780509140644647
noise_50,noise,12,900,2,4,CDK repaired,2,9.287236452102661,46,19,0.45652173913043476,0.02,6.644344081087599e-05,0.0033411594400018295,0.008780288864104802
noise_50,noise,13,900,2,4,CDK repaired,2,9.127091646194458,54,22,0.3333333333333333,0.0925,-1.3149416823363884e-05,-1.4150934407577499e-05,0.004390890298936277
noise_50,noise,14,900,2,4,CDK repaired,5,9.044713973999023,48,20,0.5833333333333334,0.0075,0.9910781138665913,0.9861709058694165,0.9863018173321234
noise_50,noise,15,900,2,4,CDK repaired,2,8.956125497817993,53,23,0.3584905660377358,0.045,0.324001443366487,0.5598833247742655,0.5614044294046571
noise_50,noise,16,900,2,4,CDK repaired,2,9.173577547073364,52,23,0.36538461538461536,0.035,0.480838682402088,0.6236432730587723,0.6248566484630349
noise_50,noise,17,900,2,4,CDK repaired,1,8.13529372215271,41,18,0.4878048780487805,0.015,0.0,0.0,0.0
noise_50,noise,18,900,2,4,CDK repaired,3,8.44221544265747,42,18,0.4523809523809524,0.0225,0.7049375730936711,0.8385335927108585,0.8394280110889655
noise_50,noise,19,900,2,4,CDK repaired,3,8.53540325164795,43,19,0.3488372093023256,0.04,0.707841903903496,0.8458048748493804,0.8466595480675253
nested_d2,nested,0,900,2,6,CDK repaired,6,9.127068758010864,55,23,0.45454545454545453,0.025,0.992000189305803,0.9895962084495391,0.9896776094601148
nested_d2,nested,1,900,2,6,CDK repaired,6,8.243638753890991,54,23,0.42592592592592593,0.065,0.9946547792687578,0.9924865266838148,0.9925453129681759
nested_d2,nested,2,900,2,6,CDK repaired,6,8.242715120315552,56,24,0.39285714285714285,0.0875,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,3,900,2,6,CDK repaired,6,8.110309839248657,53,22,0.4528301886792453,0.035,0.9867444477547551,0.9832887743689345,0.9834195258019798
nested_d2,nested,4,900,2,6,CDK repaired,6,8.080365896224976,57,24,0.42105263157894735,0.05,0.981453839434775,0.9778349581165684,0.978008384202495
nested_d2,nested,5,900,2,6,CDK repaired,6,8.821750402450562,55,23,0.43636363636363634,0.025,1.0,1.0,1.0
nested_d2,nested,6,900,2,6,CDK repaired,6,8.13604474067688,53,22,0.49056603773584906,0.015,0.992000189305803,0.9895962084495391,0.9896776094601148
nested_d2,nested,7,900,2,6,CDK repaired,6,7.949117422103882,55,23,0.4,0.09,0.9946725925925926,0.992490724793562,0.992549477970633
nested_d2,nested,8,900,2,6,CDK repaired,6,8.30450177192688,48,20,0.5416666666666666,0.005,0.9893631895147522,0.9858478706459742,0.9859585985431146
nested_d2,nested,9,900,2,6,CDK repaired,6,8.051790475845337,53,22,0.4716981132075472,0.02,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,10,900,2,6,CDK repaired,6,8.271382570266724,57,24,0.38596491228070173,0.075,0.9920357522894643,0.9896046289742785,0.9896859633791744
nested_d2,nested,11,900,2,6,CDK repaired,6,7.904093027114868,53,22,0.4528301886792453,0.07,0.9840731225151442,0.980925044444056,0.9810742944035873
nested_d2,nested,12,900,2,6,CDK repaired,6,8.50354552268982,53,22,0.4716981132075472,0.03,1.0,1.0,1.0
nested_d2,nested,13,900,2,6,CDK repaired,6,8.832141637802124,52,22,0.4807692307692308,0.0175,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,14,900,2,6,CDK repaired,6,8.355889558792114,55,23,0.4,0.07,0.9893274355299279,0.9849772201696758,0.9850947601368569
nested_d2,nested,15,900,2,6,CDK repaired,6,8.819701910018921,55,23,0.43636363636363634,0.04,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,16,900,2,6,CDK repaired,6,8.720456838607788,55,23,0.43636363636363634,0.04,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,17,900,2,6,CDK repaired,6,7.84385871887207,55,23,0.4,0.06,0.9866729410669858,0.9820868549719632,0.9822270104240213
nested_d2,nested,18,900,2,6,CDK repaired,6,8.5481538772583,54,23,0.48148148148148145,0.02,0.9919822168139506,0.9887297665317704,0.9888179463378379
nested_d2,nested,19,900,2,6,CDK repaired,6,8.007231950759888,52,22,0.4230769230769231,0.065,0.9973273736639168,0.9962432711731919,0.9962726641888647
null_gaussian_d2,null,0,600,2,1,CDK repaired,1,5.208961725234985,36,14,0.25,0.14500000000000002,1.0,1.0,1.0
null_gaussian_d2,null,1,600,2,1,CDK repaired,1,4.539260387420654,31,13,0.2903225806451613,0.205,1.0,1.0,1.0
null_gaussian_d2,null,2,600,2,1,CDK repaired,1,5.681170463562012,33,13,0.2727272727272727,0.12,1.0,1.0,1.0
null_gaussian_d2,null,3,600,2,1,CDK repaired,1,6.0913286209106445,36,14,0.25,0.0475,1.0,1.0,1.0
null_gaussian_d2,null,4,600,2,1,CDK repaired,1,6.264493227005005,38,14,0.34210526315789475,0.0925,1.0,1.0,1.0
null_gaussian_d2,null,5,600,2,1,CDK repaired,1,6.6891584396362305,42,16,0.16666666666666666,0.105,1.0,1.0,1.0
null_gaussian_d2,null,6,600,2,1,CDK repaired,1,6.248929977416992,40,15,0.25,0.1875,1.0,1.0,1.0
null_gaussian_d2,null,7,600,2,1,CDK repaired,1,5.827115774154663,43,16,0.20930232558139536,0.145,1.0,1.0,1.0
null_gaussian_d2,null,8,600,2,1,CDK repaired,1,5.625469446182251,40,16,0.2,0.24,1.0,1.0,1.0
null_gaussian_d2,null,9,600,2,1,CDK repaired,1,5.110180139541626,35,14,0.2,0.215,1.0,1.0,1.0
null_gaussian_d2,null,11,600,2,1,CDK repaired,1,4.8903093338012695,45,18,0.08888888888888889,0.3076923076923077,1.0,1.0,1.0
null_gaussian_d2,null,10,600,2,1,CDK repaired,1,5.963101625442505,41,15,0.2926829268292683,0.23,1.0,1.0,1.0
null_gaussian_d2,null,12,600,2,1,CDK repaired,1,6.0140862464904785,40,15,0.2,0.12000000000000001,1.0,1.0,1.0
null_gaussian_d2,null,13,600,2,1,CDK repaired,1,6.196526050567627,47,17,0.2127659574468085,0.16,1.0,1.0,1.0
null_gaussian_d2,null,15,600,2,1,CDK repaired,1,5.774493932723999,38,15,0.21052631578947367,0.14,1.0,1.0,1.0
null_gaussian_d2,null,14,600,2,1,CDK repaired,1,7.325740575790405,44,16,0.25,0.065,1.0,1.0,1.0
null_gaussian_d2,null,16,600,2,1,CDK repaired,1,4.8412253856658936,38,15,0.18421052631578946,0.2566137566137566,1.0,1.0,1.0
null_gaussian_d2,null,17,600,2,1,CDK repaired,1,5.620614528656006,38,15,0.18421052631578946,0.1325,1.0,1.0,1.0
null_gaussian_d2,null,18,600,2,1,CDK repaired,1,4.673137426376343,37,14,0.1891891891891892,0.3076923076923077,1.0,1.0,1.0
null_gaussian_d2,null,19,600,2,1,CDK repaired,1,4.802135229110718,32,12,0.21875,0.26236559139784943,1.0,1.0,1.0
null_gaussian_d10,null,0,600,10,1,CDK repaired,1,4.846675395965576,33,14,0.030303030303030304,0.6538461538461539,1.0,1.0,1.0
null_gaussian_d10,null,1,600,10,1,CDK repaired,1,4.432213544845581,39,15,0.02564102564102564,0.5384615384615384,1.0,1.0,1.0
null_gaussian_d10,null,2,600,10,1,CDK repaired,1,4.657963514328003,36,15,0.05555555555555555,0.6346153846153846,1.0,1.0,1.0
null_gaussian_d10,null,3,600,10,1,CDK repaired,1,4.5313544273376465,38,16,0.07894736842105263,0.5961538461538461,1.0,1.0,1.0
null_gaussian_d10,null,4,600,10,1,CDK repaired,1,4.001844644546509,32,13,0.0,0.7307692307692307,1.0,1.0,1.0
null_gaussian_d10,null,5,600,10,1,CDK repaired,1,3.527989625930786,40,16,0.025,0.8076923076923077,1.0,1.0,1.0
null_gaussian_d10,null,6,600,10,1,CDK repaired,1,3.5552749633789062,33,14,0.0,0.6153846153846154,1.0,1.0,1.0
null_gaussian_d10,null,7,600,10,1,CDK repaired,1,3.957031726837158,34,14,0.058823529411764705,0.7115384615384615,1.0,1.0,1.0
null_gaussian_d10,null,8,600,10,1,CDK repaired,1,2.502915620803833,35,15,0.0,0.6153846153846154,1.0,1.0,1.0
null_gaussian_d10,null,10,600,10,1,CDK repaired,1,2.353222370147705,37,16,0.0,0.6923076923076923,1.0,1.0,1.0
null_gaussian_d10,null,9,600,10,1,CDK repaired,1,3.9405951499938965,33,14,0.030303030303030304,0.46153846153846156,1.0,1.0,1.0
null_gaussian_d10,null,11,600,10,1,CDK repaired,1,2.4715168476104736,35,15,0.02857142857142857,0.6923076923076923,1.0,1.0,1.0
null_gaussian_d10,null,12,600,10,1,CDK repaired,1,2.7319118976593018,30,14,0.0,0.6346153846153846,1.0,1.0,1.0
null_gaussian_d10,null,13,600,10,1,CDK repaired,1,3.826643705368042,34,14,0.029411764705882353,0.5961538461538461,1.0,1.0,1.0
null_gaussian_d10,null,14,600,10,1,CDK repaired,1,3.253704786300659,30,13,0.03333333333333333,0.5769230769230769,1.0,1.0,1.0
null_gaussian_d10,null,15,600,10,1,CDK repaired,1,3.0579135417938232,38,15,0.0,0.6153846153846154,1.0,1.0,1.0
null_gaussian_d10,null,16,600,10,1,CDK repaired,1,3.367748975753784,34,15,0.029411764705882353,0.6346153846153846,1.0,1.0,1.0
null_gaussian_d10,null,17,600,10,1,CDK repaired,1,3.8812546730041504,31,14,0.06451612903225806,0.6538461538461539,1.0,1.0,1.0
null_gaussian_d10,null,18,600,10,1,CDK repaired,1,3.8787777423858643,38,15,0.05263157894736842,0.5192307692307692,1.0,1.0,1.0
null_gaussian_d10,null,19,600,10,1,CDK repaired,1,4.942706346511841,34,14,0.029411764705882353,0.5576923076923077,1.0,1.0,1.0
null_uniform_d2,null,0,600,2,1,CDK repaired,1,5.664553642272949,35,15,0.37142857142857144,0.075,1.0,1.0,1.0
null_uniform_d2,null,1,600,2,1,CDK repaired,1,4.904220104217529,33,14,0.3333333333333333,0.095,1.0,1.0,1.0
null_uniform_d2,null,2,600,2,1,CDK repaired,1,5.883901119232178,41,17,0.2682926829268293,0.115,1.0,1.0,1.0
