dataset,family,rep,n,d,true_k,method,k_hat,runtime,ARI,AMI,NMI,conf_lo,conf_hi,n_tests,k_init,sep_evidence,p_median,abs_err,signed_err,exact
sep_k10_d2,sep,4,800,2,10,Calinski-Har.,10,0.1090700626373291,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Davies-Bouldin,10,0.12468147277832031,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Elbow (Kneedle),10,0.10727310180664062,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Jump statistic,10,0.1114969253540039,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Gap statistic,10,0.4879612922668457,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,X-means,9,0.049304962158203125,0.8955374532539214,0.9654363071109273,0.9661516261242595,,,,,,,1,-1,0.0
sep_k10_d2,sep,4,800,2,10,G-means,10,0.03929257392883301,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,dip-means,10,0.20236730575561523,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,ISODATA,10,0.022985458374023438,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,MDL split/merge,10,0.09889101982116699,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,GMM+BIC,10,0.17112088203430176,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,GMM+ICL,10,0.18033623695373535,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,HDBSCAN,10,0.005064964294433594,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,4,800,2,10,Bisecting+Sil.,10,0.14008378982543945,0.9589113984364029,0.9727688678021077,0.9733854259761691,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,ORACLE k-means(k*),10,0.009130716323852539,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,CDK (proposed),10,3.893850564956665,0.959886315293953,0.9677653589218228,0.9684947149348115,10.0,10.0,41.0,17.0,0.8292682926829268,0.005,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Silhouette,10,0.19771957397460938,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Calinski-Har.,10,0.11907720565795898,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Davies-Bouldin,10,0.12631487846374512,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Elbow (Kneedle),10,0.10922098159790039,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Jump statistic,10,0.10837316513061523,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Gap statistic,10,0.5280437469482422,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,X-means,11,0.05858588218688965,0.97191922353317,0.9850361229583635,0.9854097428003635,,,,,,,1,1,0.0
sep_k10_d2,sep,7,800,2,10,G-means,10,0.03980565071105957,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,dip-means,10,0.2017059326171875,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,ISODATA,10,0.02236175537109375,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,MDL split/merge,10,0.09790372848510742,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,GMM+BIC,10,0.16443753242492676,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,GMM+ICL,10,0.17319154739379883,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,HDBSCAN,10,0.00515437126159668,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,7,800,2,10,Bisecting+Sil.,10,0.14502573013305664,0.967302976444692,0.9702112245837522,0.970885101560012,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,ORACLE k-means(k*),10,0.010542154312133789,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,CDK (proposed),10,5.70250940322876,0.9916252324538937,0.9917950719698342,0.9919806596341608,10.0,10.0,51.0,19.0,0.8235294117647058,0.005,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Silhouette,10,0.22062969207763672,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Calinski-Har.,10,0.14387059211730957,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Davies-Bouldin,10,0.16552972793579102,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Elbow (Kneedle),10,0.14634251594543457,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Jump statistic,10,0.13588809967041016,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Gap statistic,10,0.5427720546722412,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,X-means,11,0.06996893882751465,0.97191922353317,0.9850361229583635,0.9854097428003635,,,,,,,1,1,0.0
sep_k10_d2,sep,6,800,2,10,G-means,10,0.04451560974121094,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,dip-means,10,0.22625207901000977,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,ISODATA,10,0.027994155883789062,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,MDL split/merge,10,0.12242007255554199,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,GMM+BIC,10,0.18687963485717773,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,GMM+ICL,10,0.19632959365844727,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,HDBSCAN,10,0.005294322967529297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,6,800,2,10,Bisecting+Sil.,10,0.15892887115478516,0.9863241244961009,0.9881472719571829,0.9884153772835749,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,ORACLE k-means(k*),10,0.009169816970825195,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,CDK (proposed),10,4.560954332351685,0.9862546761338381,0.9881334750550141,0.9884018973843361,10.0,10.0,46.0,19.0,0.8043478260869565,0.005,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Silhouette,10,0.17951226234436035,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Calinski-Har.,10,0.115814208984375,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Davies-Bouldin,10,0.13596034049987793,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Elbow (Kneedle),10,0.12195777893066406,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Jump statistic,10,0.12386608123779297,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Gap statistic,10,0.5169756412506104,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,X-means,10,0.039144039154052734,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,G-means,9,0.04112529754638672,0.8955374532539214,0.9654363071109271,0.9661516261242593,,,,,,,1,-1,0.0
sep_k10_d2,sep,8,800,2,10,dip-means,10,0.19685769081115723,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,ISODATA,10,0.022507190704345703,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,MDL split/merge,10,0.09937429428100586,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,GMM+BIC,10,0.17418575286865234,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,GMM+ICL,10,0.17018723487854004,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,HDBSCAN,10,0.004895687103271484,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,8,800,2,10,Bisecting+Sil.,10,0.13066768646240234,0.9835330031388413,0.9851582822466671,0.9854939988187789,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,ORACLE k-means(k*),10,0.009463787078857422,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,CDK (proposed),10,5.191178560256958,0.9482438441230044,0.9632187626817152,0.9640515503532505,10.0,10.0,44.0,19.0,0.7954545454545454,0.005,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Silhouette,10,0.19367361068725586,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Calinski-Har.,10,0.12084031105041504,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Davies-Bouldin,10,0.1414632797241211,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Elbow (Kneedle),10,0.12676191329956055,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Jump statistic,10,0.1248784065246582,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Gap statistic,10,0.5606846809387207,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,X-means,14,0.07347822189331055,0.8809488230101988,0.9426864485684542,0.9445010064882945,,,,,,,4,4,0.0
sep_k10_d2,sep,9,800,2,10,G-means,11,0.04282569885253906,0.9738989090232902,0.9857799390906942,0.986135793481338,,,,,,,1,1,0.0
sep_k10_d2,sep,9,800,2,10,dip-means,10,0.21973752975463867,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,ISODATA,10,0.028404712677001953,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,MDL split/merge,10,0.12158703804016113,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,GMM+BIC,10,0.17827773094177246,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,GMM+ICL,10,0.17348456382751465,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,HDBSCAN,10,0.005624294281005859,0.9972081748760527,0.9970106595018918,0.9970782736382755,,,,,,,0,0,1.0
sep_k10_d2,sep,9,800,2,10,Bisecting+Sil.,10,0.1517810821533203,0.9834992866373354,0.9846854755814699,0.9850318976114195,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,ORACLE k-means(k*),10,0.008172035217285156,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,CDK (proposed),10,4.293360710144043,0.9275872699890225,0.9521808610471583,0.9532642550181601,10.0,10.0,36.0,15.0,0.8611111111111112,0.005,0,0,1.0
sep_k10_d2,sep,10,800,2,10,Silhouette,10,0.18405985832214355,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,Calinski-Har.,10,0.11431598663330078,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,Davies-Bouldin,10,0.13062262535095215,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,Elbow (Kneedle),10,0.12273836135864258,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,Jump statistic,10,0.13235735893249512,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,Gap statistic,5,0.479686975479126,0.5391807938471929,0.7634855825074336,0.7662831341972011,,,,,,,5,-5,0.0
sep_k10_d2,sep,10,800,2,10,X-means,12,0.05410885810852051,0.941197653191707,0.9699723331789857,0.9707895007198839,,,,,,,2,2,0.0
sep_k10_d2,sep,10,800,2,10,G-means,10,0.03773188591003418,0.8702412791474543,0.9537479992047504,0.9548203295745531,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,dip-means,10,0.1976161003112793,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,ISODATA,10,0.022422075271606445,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,MDL split/merge,10,0.09923863410949707,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,GMM+BIC,10,0.15593934059143066,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,GMM+ICL,10,0.17324328422546387,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,HDBSCAN,10,0.005162477493286133,0.9972081748760527,0.9970106595018916,0.9970782736382753,,,,,,,0,0,1.0
sep_k10_d2,sep,10,800,2,10,Bisecting+Sil.,11,0.15570950508117676,0.9498041574211513,0.9633213703509363,0.9642438277518801,,,,,,,1,1,0.0
sep_k10_d2,sep,11,800,2,10,ORACLE k-means(k*),10,0.009163856506347656,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,CDK (proposed),10,5.6563801765441895,0.980812181146235,0.9829453195327273,0.9833310951529012,10.0,10.0,47.0,19.0,0.8085106382978723,0.005,0,0,1.0
sep_k10_d2,sep,11,800,2,10,Silhouette,10,0.21467232704162598,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,Calinski-Har.,10,0.13706707954406738,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,Davies-Bouldin,10,0.14672160148620605,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,Elbow (Kneedle),10,0.12183547019958496,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,Jump statistic,10,0.11810922622680664,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,Gap statistic,5,0.49126601219177246,0.5488789170057354,0.7779881305326883,0.7806170952379955,,,,,,,5,-5,0.0
sep_k10_d2,sep,11,800,2,10,X-means,14,0.07430362701416016,0.8772934110540063,0.9415993321800398,0.9434428436112423,,,,,,,4,4,0.0
sep_k10_d2,sep,11,800,2,10,G-means,10,0.03956866264343262,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,dip-means,10,0.20063376426696777,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,ISODATA,10,0.02163076400756836,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,MDL split/merge,10,0.0938711166381836,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,GMM+BIC,10,0.1585524082183838,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,GMM+ICL,10,0.17967462539672852,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,HDBSCAN,10,0.004846096038818359,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,11,800,2,10,Bisecting+Sil.,10,0.16199088096618652,0.9754437525023327,0.9792836666771179,0.9797522905920906,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,ORACLE k-means(k*),10,0.008847713470458984,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,CDK (proposed),10,4.923123836517334,0.9890457178955094,0.991123014258148,0.9913238118727026,10.0,10.0,49.0,19.0,0.8163265306122449,0.005,0,0,1.0
sep_k10_d2,sep,12,800,2,10,Silhouette,10,0.18552660942077637,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,Calinski-Har.,10,0.11064720153808594,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,Davies-Bouldin,10,0.13829660415649414,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,Elbow (Kneedle),10,0.12243103981018066,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,Jump statistic,10,0.11822295188903809,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,Gap statistic,10,0.48750758171081543,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,X-means,13,0.055631160736083984,0.9131505733331177,0.9566254615332345,0.9579052245705854,,,,,,,3,3,0.0
sep_k10_d2,sep,12,800,2,10,G-means,10,0.037500858306884766,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,dip-means,10,0.18213653564453125,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,ISODATA,10,0.020058631896972656,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,MDL split/merge,10,0.09258055686950684,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,GMM+BIC,10,0.17281842231750488,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,GMM+ICL,10,0.1715373992919922,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,HDBSCAN,10,0.0045812129974365234,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,12,800,2,10,Bisecting+Sil.,10,0.1401515007019043,0.9435811577145209,0.9568052433339521,0.9577829481776823,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,ORACLE k-means(k*),10,0.01012277603149414,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,CDK (proposed),10,4.899406909942627,0.9497753825304734,0.9618121892613508,0.9626766324127141,10.0,10.0,39.0,17.0,0.8205128205128205,0.005,0,0,1.0
sep_k10_d2,sep,13,800,2,10,Silhouette,10,0.19093894958496094,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,Calinski-Har.,10,0.11877131462097168,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,Davies-Bouldin,10,0.14129209518432617,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,Elbow (Kneedle),10,0.11449909210205078,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,Jump statistic,10,0.1154031753540039,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,Gap statistic,5,0.43636012077331543,0.5109073140375779,0.7728743720141132,0.7756093643076527,,,,,,,5,-5,0.0
sep_k10_d2,sep,13,800,2,10,X-means,6,0.028039216995239258,0.6500060754546272,0.8354357776973377,0.8377659101501491,,,,,,,4,-4,0.0
sep_k10_d2,sep,13,800,2,10,G-means,10,0.04809117317199707,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,dip-means,10,0.16696405410766602,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,ISODATA,10,0.021550416946411133,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,MDL split/merge,10,0.09205031394958496,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,GMM+BIC,10,0.17519855499267578,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,GMM+ICL,10,0.20966672897338867,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,HDBSCAN,10,0.005635261535644531,0.9972081748760527,0.9970106595018916,0.9970782736382753,,,,,,,0,0,1.0
sep_k10_d2,sep,13,800,2,10,Bisecting+Sil.,10,0.15618515014648438,0.9426763034050064,0.9628027416946584,0.9636450490481202,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,ORACLE k-means(k*),10,0.007953643798828125,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,CDK (proposed),10,4.564874887466431,0.97566398047625,0.9798804341504667,0.9803356218586545,10.0,10.0,47.0,19.0,0.8085106382978723,0.005,0,0,1.0
sep_k10_d2,sep,14,800,2,10,Silhouette,10,0.19508147239685059,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,Calinski-Har.,10,0.11932992935180664,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,Davies-Bouldin,10,0.14374589920043945,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,Elbow (Kneedle),10,0.12003087997436523,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,Jump statistic,10,0.1183614730834961,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,Gap statistic,10,0.5014839172363281,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,X-means,15,0.054804086685180664,0.8496713355116242,0.9297737906585544,0.9321487476680788,,,,,,,5,5,0.0
sep_k10_d2,sep,14,800,2,10,G-means,10,0.03712058067321777,0.8663858885755816,0.9461905339293425,0.947437865453347,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,dip-means,10,0.20261311531066895,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,ISODATA,10,0.022948265075683594,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,MDL split/merge,10,0.09988713264465332,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,GMM+BIC,10,0.15239715576171875,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,GMM+ICL,10,0.16064667701721191,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,HDBSCAN,10,0.004824161529541016,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,14,800,2,10,Bisecting+Sil.,10,0.1397557258605957,0.9381318236959159,0.9626963004736132,0.9635419434448186,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,ORACLE k-means(k*),10,0.010812759399414062,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,CDK (proposed),10,5.2531819343566895,0.9944517015171701,0.9947913446469435,0.9949091578370607,10.0,10.0,49.0,20.0,0.7959183673469388,0.005,0,0,1.0
sep_k10_d2,sep,15,800,2,10,Silhouette,10,0.19054555892944336,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,Calinski-Har.,10,0.12449049949645996,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,Davies-Bouldin,10,0.14359045028686523,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,Elbow (Kneedle),10,0.12994098663330078,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,Jump statistic,10,0.12836861610412598,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,Gap statistic,10,0.5154948234558105,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,X-means,12,0.05667924880981445,0.9421212215288773,0.9702888889744286,0.9710981874114444,,,,,,,2,2,0.0
sep_k10_d2,sep,15,800,2,10,G-means,10,0.039084434509277344,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,dip-means,10,0.192047119140625,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,ISODATA,10,0.025171518325805664,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,MDL split/merge,10,0.10627102851867676,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,GMM+BIC,10,0.1767275333404541,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,GMM+ICL,10,0.18595290184020996,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,HDBSCAN,10,0.0051250457763671875,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,15,800,2,10,Bisecting+Sil.,10,0.14719295501708984,0.9944517015171701,0.9947913446469435,0.9949091578370607,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,ORACLE k-means(k*),10,0.013038396835327148,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,CDK (proposed),10,4.531127214431763,1.0,1.0,1.0,10.0,10.0,48.0,19.0,0.8125,0.005,0,0,1.0
sep_k10_d2,sep,16,800,2,10,Silhouette,10,0.17423033714294434,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,Calinski-Har.,10,0.10338330268859863,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,Davies-Bouldin,10,0.12366962432861328,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,Elbow (Kneedle),10,0.11903953552246094,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,Jump statistic,10,0.11762762069702148,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,Gap statistic,10,0.4811217784881592,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,X-means,10,0.05124640464782715,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,G-means,10,0.03588223457336426,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,dip-means,10,0.20238184928894043,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,ISODATA,10,0.021967649459838867,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,MDL split/merge,10,0.10228562355041504,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,GMM+BIC,10,0.1782529354095459,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,GMM+ICL,10,0.17951154708862305,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,HDBSCAN,10,0.0048639774322509766,1.0,1.0,1.0,,,,,,,0,0,1.0
sep_k10_d2,sep,16,800,2,10,Bisecting+Sil.,10,0.13724875450134277,1.0,1.0,1.0,,,,,,,0,0,1.0
