dataset,family,rep,n,d,true_k,method,k_hat,runtime,ARI,AMI,NMI,conf_lo,conf_hi,n_tests,k_init,sep_evidence,p_median,abs_err,signed_err,exact
nongauss_mixed,nongauss,4,800,2,5,CDK / Gaussian null,5,4.355512380599976,0.9725416274279405,0.972720590339078,0.9728914224124162,5.0,7.0,38.0,17.0,0.5,0.0125,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,CDK / AD statistic,5,4.90500807762146,0.9725416274279405,0.972720590339078,0.9728914224124162,5.0,5.0,38.0,17.0,0.42105263157894735,0.26403846153846156,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,CDK / no multiplicity corr.,5,2.5411930084228516,0.9725416274279405,0.972720590339078,0.9728914224124162,5.0,6.0,38.0,17.0,0.5263157894736842,0.025,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,CDK / n_min=15,5,3.5422744750976562,0.9725416274279405,0.972720590339078,0.9728914224124162,5.0,6.0,57.0,24.0,0.43859649122807015,0.05,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,CDK / n_min=40,5,3.3935887813568115,0.9725416274279405,0.972720590339078,0.9728914224124162,5.0,5.0,25.0,10.0,0.76,0.005,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,Silhouette,5,0.14489102363586426,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,Calinski-Har.,5,0.08580446243286133,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,Davies-Bouldin,5,0.09579610824584961,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,Elbow (Kneedle),5,0.07697391510009766,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,Jump statistic,5,0.08003568649291992,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,Gap statistic,5,0.4308915138244629,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,X-means,5,0.040236711502075195,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,G-means,6,0.045728445053100586,0.9347274899409335,0.9584021701717691,0.9587150443484853,,,,,,,1,1,0.0
nongauss_mixed,nongauss,4,800,2,5,dip-means,5,0.11561822891235352,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,ISODATA,5,0.019850730895996094,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,MDL split/merge,5,0.03351616859436035,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,GMM+BIC,5,0.21433448791503906,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,GMM+ICL,5,0.22755146026611328,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,HDBSCAN,5,0.004860639572143555,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,4,800,2,5,Bisecting+Sil.,5,0.12831616401672363,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,ORACLE k-means(k*),5,0.004445075988769531,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,CDK (proposed),5,3.054875135421753,1.0,1.0,1.0,5.0,5.0,46.0,19.0,0.5217391304347826,0.0075,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,CDK / Gaussian null,5,4.107962131500244,1.0,1.0,1.0,5.0,8.0,46.0,19.0,0.5652173913043478,0.005,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,CDK / AD statistic,5,5.81301474571228,1.0,1.0,1.0,5.0,5.0,46.0,19.0,0.5,0.02,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,CDK / no multiplicity corr.,5,3.709827184677124,1.0,1.0,1.0,5.0,5.0,46.0,19.0,0.5434782608695652,0.0075,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,CDK / n_min=15,6,3.579803943634033,0.9429885413572903,0.9620099607093867,0.9622970086249685,5.0,6.0,58.0,25.0,0.4827586206896552,0.045,1,1,0.0
nongauss_mixed,nongauss,5,800,2,5,CDK / n_min=40,5,3.261160135269165,1.0,1.0,1.0,5.0,5.0,30.0,11.0,0.7666666666666667,0.005,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,Silhouette,5,0.14023780822753906,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,Calinski-Har.,5,0.07723712921142578,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,Davies-Bouldin,5,0.09438943862915039,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,Elbow (Kneedle),5,0.07517552375793457,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,Jump statistic,5,0.07778716087341309,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,Gap statistic,5,0.3372013568878174,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,X-means,7,0.03330278396606445,0.86667327942059,0.9209406783776314,0.9216278716607409,,,,,,,2,2,0.0
nongauss_mixed,nongauss,5,800,2,5,G-means,8,0.04606485366821289,0.9195844607627518,0.936177816219709,0.9368574757219919,,,,,,,3,3,0.0
nongauss_mixed,nongauss,5,800,2,5,dip-means,5,0.0825040340423584,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,ISODATA,5,0.01638484001159668,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,MDL split/merge,5,0.024936914443969727,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,GMM+BIC,5,0.1727006435394287,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,GMM+ICL,5,0.2021946907043457,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,HDBSCAN,5,0.0048065185546875,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,5,800,2,5,Bisecting+Sil.,5,0.12644219398498535,0.9785020843697608,0.9774081107654076,0.9775495765461263,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,ORACLE k-means(k*),5,0.0054759979248046875,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,CDK (proposed),5,3.1796250343322754,1.0,1.0,1.0,5.0,5.0,38.0,17.0,0.5,0.02,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,CDK / Gaussian null,6,4.736852645874023,0.9523557162264612,0.9663888177122862,0.9666442864851504,6.0,9.0,38.0,17.0,0.6052631578947368,0.005,1,1,0.0
nongauss_mixed,nongauss,6,800,2,5,CDK / AD statistic,5,4.1757423877716064,1.0,1.0,1.0,5.0,5.0,38.0,17.0,0.47368421052631576,0.0425,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,CDK / no multiplicity corr.,5,3.1111223697662354,1.0,1.0,1.0,5.0,6.0,38.0,17.0,0.5263157894736842,0.02,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,CDK / n_min=15,5,3.966808795928955,1.0,1.0,1.0,5.0,5.0,58.0,24.0,0.43103448275862066,0.0275,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,CDK / n_min=40,5,3.4868433475494385,1.0,1.0,1.0,5.0,5.0,30.0,12.0,0.7,0.005,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,Silhouette,5,0.160888671875,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,Calinski-Har.,5,0.08954954147338867,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,Davies-Bouldin,5,0.10453629493713379,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,Elbow (Kneedle),5,0.08686542510986328,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,Jump statistic,5,0.08597254753112793,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,Gap statistic,5,0.40545082092285156,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,X-means,5,0.02808380126953125,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,G-means,7,0.02622199058532715,0.9085653240629921,0.9392151483361446,0.939760101058119,,,,,,,2,2,0.0
nongauss_mixed,nongauss,6,800,2,5,dip-means,5,0.10628509521484375,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,ISODATA,5,0.01938772201538086,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,MDL split/merge,5,0.030803680419921875,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,GMM+BIC,6,0.23000431060791016,0.9796933872516693,0.9817544977613126,0.9818977763358535,,,,,,,1,1,0.0
nongauss_mixed,nongauss,6,800,2,5,GMM+ICL,5,0.2446427345275879,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,HDBSCAN,5,0.00496673583984375,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,6,800,2,5,Bisecting+Sil.,5,0.1233682632446289,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,ORACLE k-means(k*),5,0.005554914474487305,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK (proposed),5,3.3202569484710693,0.9968691099886755,0.9952518682725184,0.9952815964482751,5.0,5.0,40.0,16.0,0.55,0.005,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK / Gaussian null,5,4.393604755401611,0.9968691099886755,0.9952518682725184,0.9952815964482751,5.0,8.0,40.0,16.0,0.575,0.005,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK / AD statistic,5,4.278402328491211,0.9968691099886755,0.9952518682725184,0.9952815964482751,5.0,5.0,40.0,16.0,0.575,0.005,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK / no multiplicity corr.,5,2.9096944332122803,0.9968691099886755,0.9952518682725184,0.9952815964482751,5.0,6.0,40.0,16.0,0.55,0.005,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK / n_min=15,5,3.895746946334839,0.9968691099886755,0.9952518682725184,0.9952815964482751,5.0,7.0,62.0,25.0,0.3709677419354839,0.042499999999999996,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,CDK / n_min=40,5,2.9227850437164307,0.9968691099886755,0.9952518682725184,0.9952815964482751,5.0,5.0,29.0,11.0,0.7241379310344828,0.005,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,Silhouette,5,0.12907886505126953,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,Calinski-Har.,5,0.07475924491882324,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,Davies-Bouldin,5,0.08281183242797852,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,Elbow (Kneedle),5,0.06966352462768555,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,Jump statistic,5,0.0700995922088623,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,Gap statistic,5,0.3258402347564697,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,X-means,6,0.02287006378173828,0.9347274899409335,0.9584021701717691,0.9587150443484853,,,,,,,1,1,0.0
nongauss_mixed,nongauss,7,800,2,5,G-means,10,0.023449182510375977,0.8405391791038748,0.8889082186014827,0.8903677745844553,,,,,,,5,5,0.0
nongauss_mixed,nongauss,7,800,2,5,dip-means,5,0.08270907402038574,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,ISODATA,5,0.015575170516967773,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,MDL split/merge,5,0.02509760856628418,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,GMM+BIC,6,0.15815353393554688,0.9696581079196741,0.9755368323551442,0.9757257013585723,,,,,,,1,1,0.0
nongauss_mixed,nongauss,7,800,2,5,GMM+ICL,5,0.16289067268371582,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,HDBSCAN,5,0.004079103469848633,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,7,800,2,5,Bisecting+Sil.,5,0.0998690128326416,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,ORACLE k-means(k*),5,0.0048177242279052734,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,CDK (proposed),5,3.54196834564209,0.9845044162845311,0.9806025317275346,0.98072398601518,5.0,5.0,37.0,15.0,0.5675675675675675,0.005,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,CDK / Gaussian null,5,4.250075578689575,0.9845044162845311,0.9806025317275346,0.98072398601518,5.0,6.0,37.0,15.0,0.6216216216216216,0.005,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,CDK / AD statistic,5,5.417942762374878,0.9845044162845311,0.9806025317275346,0.98072398601518,5.0,7.0,37.0,15.0,0.5945945945945946,0.005,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,CDK / no multiplicity corr.,5,3.4290382862091064,0.9845044162845311,0.9806025317275346,0.98072398601518,5.0,5.0,37.0,15.0,0.5945945945945946,0.005,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,CDK / n_min=15,5,3.646580457687378,0.9845044162845311,0.9806025317275346,0.98072398601518,5.0,5.0,47.0,19.0,0.40425531914893614,0.06,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,CDK / n_min=40,5,3.095447301864624,0.9845044162845311,0.9806025317275346,0.98072398601518,5.0,5.0,25.0,10.0,0.76,0.005,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,Silhouette,5,0.15903425216674805,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,Calinski-Har.,5,0.08999776840209961,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,Davies-Bouldin,5,0.09893989562988281,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,Elbow (Kneedle),5,0.09206533432006836,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,Jump statistic,5,0.09398126602172852,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,Gap statistic,5,0.4172201156616211,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,X-means,5,0.028972387313842773,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,G-means,6,0.042275428771972656,0.9318456361734647,0.9540008943256774,0.9543469407886878,,,,,,,1,1,0.0
nongauss_mixed,nongauss,8,800,2,5,dip-means,5,0.09694695472717285,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,ISODATA,5,0.018737077713012695,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,MDL split/merge,5,0.03102874755859375,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,GMM+BIC,7,0.1936032772064209,0.8669107553402641,0.9178796840122964,0.9185946994181294,,,,,,,2,2,0.0
nongauss_mixed,nongauss,8,800,2,5,GMM+ICL,5,0.19243121147155762,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,HDBSCAN,5,0.004980325698852539,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_mixed,nongauss,8,800,2,5,Bisecting+Sil.,5,0.11745715141296387,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,ORACLE k-means(k*),5,0.004111289978027344,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,CDK (proposed),5,3.149599075317383,0.9844647950001386,0.9805927987493823,0.9807143127131976,5.0,6.0,44.0,18.0,0.5909090909090909,0.005,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,CDK / Gaussian null,5,4.934932708740234,0.9844647950001386,0.9805927987493823,0.9807143127131976,5.0,9.0,44.0,18.0,0.5909090909090909,0.005,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,CDK / AD statistic,6,4.623757839202881,0.9402040255413473,0.9493486127593155,0.9497324022156973,6.0,6.0,44.0,18.0,0.5681818181818182,0.005,1,1,0.0
nongauss_mixed,nongauss,9,800,2,5,CDK / no multiplicity corr.,6,3.0275256633758545,0.9402040255413473,0.9493486127593155,0.9497324022156973,5.0,7.0,44.0,18.0,0.6136363636363636,0.005,1,1,0.0
nongauss_mixed,nongauss,9,800,2,5,CDK / n_min=15,5,3.6762661933898926,0.9844647950001386,0.9805927987493823,0.9807143127131976,5.0,8.0,58.0,25.0,0.46551724137931033,0.025,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,CDK / n_min=40,5,2.9499082565307617,0.9844647950001386,0.9805927987493823,0.9807143127131976,5.0,5.0,26.0,11.0,0.7692307692307693,0.005,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,Silhouette,5,0.1350691318511963,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,Calinski-Har.,5,0.07738399505615234,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,Davies-Bouldin,5,0.08711457252502441,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,Elbow (Kneedle),5,0.07336902618408203,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,Jump statistic,5,0.07573294639587402,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,Gap statistic,5,0.3384830951690674,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,X-means,5,0.021178722381591797,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,G-means,7,0.033974647521972656,0.8717094421255623,0.9197130850975365,0.9204138365335421,,,,,,,2,2,0.0
nongauss_mixed,nongauss,9,800,2,5,dip-means,5,0.08175849914550781,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,ISODATA,5,0.016363859176635742,0.9968691099886755,0.9952518682725183,0.995281596448275,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,MDL split/merge,5,0.024785518646240234,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,GMM+BIC,8,0.15961861610412598,0.8714820568206371,0.9089266163036639,0.909850421316966,,,,,,,3,3,0.0
nongauss_mixed,nongauss,9,800,2,5,GMM+ICL,5,0.16975021362304688,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,HDBSCAN,5,0.00464630126953125,0.9968691099886755,0.9952518682725184,0.9952815964482751,,,,,,,0,0,1.0
nongauss_mixed,nongauss,9,800,2,5,Bisecting+Sil.,5,0.10901546478271484,0.9906076629323765,0.9868340811477317,0.9869165145676582,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,ORACLE k-means(k*),5,0.004703044891357422,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,CDK (proposed),6,3.558542251586914,0.9475807033572363,0.9509483935970743,0.9513243135483122,6.0,6.0,30.0,11.0,0.7666666666666667,0.005,1,1,0.0
nongauss_skew,nongauss,0,800,2,5,CDK / Gaussian null,6,4.272343635559082,0.9475807033572363,0.9509483935970743,0.9513243135483122,6.0,10.0,30.0,11.0,0.7666666666666667,0.005,1,1,0.0
nongauss_skew,nongauss,0,800,2,5,CDK / AD statistic,7,4.835662841796875,0.9065208324608229,0.9237839505246681,0.9244679580393276,7.0,7.0,30.0,11.0,0.6666666666666666,0.005,2,2,0.0
nongauss_skew,nongauss,0,800,2,5,CDK / no multiplicity corr.,6,3.770233392715454,0.9475807033572363,0.9509483935970743,0.9513243135483122,6.0,8.0,30.0,11.0,0.8,0.005,1,1,0.0
nongauss_skew,nongauss,0,800,2,5,CDK / n_min=15,5,3.6513266563415527,0.9844647950001386,0.9784453278279901,0.9785802877564871,5.0,5.0,46.0,17.0,0.6086956521739131,0.005,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,CDK / n_min=40,5,2.105772018432617,0.9844647950001386,0.9784453278279901,0.9785802877564871,5.0,5.0,10.0,5.0,1.0,0.005,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,Silhouette,5,0.13692784309387207,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,Calinski-Har.,5,0.07628750801086426,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,Davies-Bouldin,5,0.08702540397644043,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,Elbow (Kneedle),5,0.07234597206115723,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,Jump statistic,5,0.07236409187316895,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,Gap statistic,5,0.33601808547973633,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,X-means,7,0.04068183898925781,0.9313709845924213,0.949045114208423,0.9495079052919464,,,,,,,2,2,0.0
nongauss_skew,nongauss,0,800,2,5,G-means,11,0.02841043472290039,0.7756441019252608,0.8560107270259835,0.8579947125001912,,,,,,,6,6,0.0
nongauss_skew,nongauss,0,800,2,5,dip-means,5,0.09473133087158203,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,ISODATA,5,0.01898932456970215,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,MDL split/merge,5,0.02624058723449707,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,GMM+BIC,11,0.2183983325958252,0.6445687188839715,0.8193659547013014,0.8217191510889227,,,,,,,6,6,0.0
nongauss_skew,nongauss,0,800,2,5,GMM+ICL,8,0.2385261058807373,0.817618245820522,0.8942348499378246,0.8952797851660652,,,,,,,3,3,0.0
nongauss_skew,nongauss,0,800,2,5,HDBSCAN,5,0.004241943359375,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,0,800,2,5,Bisecting+Sil.,5,0.10448074340820312,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,ORACLE k-means(k*),5,0.01645803451538086,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,CDK (proposed),5,3.8525121212005615,1.0,1.0,1.0,5.0,6.0,33.0,13.0,0.696969696969697,0.005,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,CDK / Gaussian null,6,5.2596595287323,0.9429885413572903,0.9620099607093867,0.9622970086249685,5.0,11.0,33.0,13.0,0.7878787878787878,0.005,1,1,0.0
nongauss_skew,nongauss,1,800,2,5,CDK / AD statistic,6,5.309422492980957,0.9429885413572903,0.9620099607093867,0.9622970086249685,6.0,7.0,33.0,13.0,0.7272727272727273,0.005,1,1,0.0
nongauss_skew,nongauss,1,800,2,5,CDK / no multiplicity corr.,6,3.6475412845611572,0.9461850913763284,0.9634671108310026,0.9637436773693556,5.0,10.0,33.0,13.0,0.7878787878787878,0.005,1,1,0.0
nongauss_skew,nongauss,1,800,2,5,CDK / n_min=15,6,4.904175519943237,0.9673346592179846,0.9742092017540328,0.9744077719767145,6.0,9.0,66.0,29.0,0.4090909090909091,0.035,1,1,0.0
nongauss_skew,nongauss,1,800,2,5,CDK / n_min=40,5,3.0479092597961426,1.0,1.0,1.0,5.0,5.0,14.0,6.0,0.9285714285714286,0.005,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,Silhouette,5,0.15706706047058105,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,Calinski-Har.,5,0.07070398330688477,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,Davies-Bouldin,5,0.08412909507751465,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,Elbow (Kneedle),5,0.07196807861328125,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,Jump statistic,5,0.0799558162689209,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,Gap statistic,5,0.4181344509124756,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,X-means,12,0.059505462646484375,0.6382279657590563,0.8100249812840556,0.8127303249475079,,,,,,,7,7,0.0
nongauss_skew,nongauss,1,800,2,5,G-means,11,0.02284407615661621,0.7912940990145535,0.8617994729301506,0.8637423362211927,,,,,,,6,6,0.0
nongauss_skew,nongauss,1,800,2,5,dip-means,5,0.08499693870544434,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,ISODATA,5,0.017278671264648438,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,MDL split/merge,5,0.025377273559570312,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,GMM+BIC,12,0.19243335723876953,0.5839596436276466,0.7965949153987107,0.7994336850223471,,,,,,,7,7,0.0
nongauss_skew,nongauss,1,800,2,5,GMM+ICL,5,0.19614076614379883,1.0,1.0,1.0,,,,,,,0,0,1.0
nongauss_skew,nongauss,1,800,2,5,HDBSCAN,5,0.004739284515380859,1.0,1.0,1.0,,,,,,,0,0,1.0
